date_id,order_id,customer_id,channel_id,store_id,address_id,method,status,currency_code,amount
20241015,1000005696,1222,2,1.0,1,CARD,REFUNDED,,64614.0
20241108,1000005697,1493,1,,3126,GATEWAY,PAID,,14994.0
20250211,1000005698,166,1,,4096,CARD,PAID,,15841.08
20250525,1000005699,1056,1,,2287,CARD,PAID,,33144.0
,1000005700,1278,1,,1085,GATEWAY,FAILED,,59788.2
20250119,1000005701,681,2,4.0,4,CARD,REFUNDED,,45738.0
20240102,1000005702,1042,2,2.0,2,CASH,PAID,,18150.0
20240610,1000005703,1013,1,,3389,CARD,PAID,,13314.6
20241012,1000005704,1392,2,2.0,2,CASH,PAID,,12414.6
20241117,1000005705,175,2,2.0,2,CASH,PAID,,78262.8
20240820,1000005706,1434,1,,3985,CARD,PAID,,53172.0
,1000005707,795,2,4.0,4,TRANSFER,FAILED,,69696.0
20250320,1000005708,919,1,,3097,CARD,PAID,,42282.0
,1000005709,297,1,,3750,CARD,FAILED,,26813.28
20250630,1000005710,530,1,,2203,GATEWAY,PAID,,24722.4
20241208,1000005711,608,2,2.0,2,CARD,PAID,,51727.5
20240711,1000005712,574,1,,4181,GATEWAY,PAID,,30240.0
20250207,1000005713,781,1,,3150,GATEWAY,PAID,,51003.6
20250505,1000005714,1019,1,,4080,GATEWAY,PAID,,39319.92
,1000005715,956,1,,1751,CARD,PENDING,,43124.4
20240112,1000005716,1306,2,3.0,3,CARD,PAID,,83758.62
20250828,1000005717,1382,2,4.0,4,CARD,PAID,,57172.5
,1000005718,763,1,,1577,CARD,PENDING,,33570.0
,1000005719,1090,1,,1655,GATEWAY,PENDING,,33870.0
20241207,1000005720,743,2,2.0,2,CARD,PAID,,56555.4
20250912,1000005721,319,2,1.0,1,CARD,PAID,,28459.2
20241115,1000005722,782,1,,3570,CARD,PAID,,39349.2
20240919,1000005723,799,2,2.0,2,CASH,PAID,,30346.8
20240718,1000005724,870,2,4.0,4,CARD,PAID,,42688.8
20241123,1000005725,794,1,,3658,GATEWAY,REFUNDED,,29659.2
,1000005726,1244,1,,2734,CARD,FAILED,,44460.0
20240108,1000005727,75,1,,2057,GATEWAY,PAID,,43172.4
20240310,1000005728,576,1,,2089,GATEWAY,PAID,,50205.0
20240901,1000005729,1326,1,,3887,CARD,PAID,,27036.0
20241209,1000005730,731,1,,1329,CARD,PAID,,38143.8
20240511,1000005731,1387,2,3.0,3,TRANSFER,PAID,,39204.0
,1000005732,1112,1,,3144,CARD,FAILED,,18442.5
,1000005733,13,1,,1717,GATEWAY,FAILED,,46323.24
20240803,1000005734,297,1,,1954,GATEWAY,PAID,,47845.5
20240224,1000005735,974,2,3.0,3,CARD,PAID,,39204.0
20240818,1000005736,1387,2,2.0,2,CASH,PAID,,31305.12
20250408,1000005737,39,1,,2524,CARD,PAID,,77367.0
20240818,1000005738,192,1,,2860,CARD,PAID,,35929.5
20250722,1000005739,541,1,,2004,CARD,REFUNDED,,14694.0
20250902,1000005740,1297,1,,1720,CARD,PAID,,44460.0
20250107,1000005741,1389,1,,1784,GATEWAY,PAID,,47601.0
20250807,1000005742,1462,1,,4057,CARD,PAID,,20176.35
,1000005743,1406,1,,2638,CARD,FAILED,,40031.4
20241207,1000005744,1060,2,1.0,1,CASH,PAID,,32125.5
20240903,1000005745,973,2,3.0,3,TRANSFER,PAID,,51727.5
20240813,1000005746,523,1,,3200,GATEWAY,REFUNDED,,28488.0
20240712,1000005747,1079,2,2.0,2,TRANSFER,PAID,,73093.68
20250526,1000005748,451,1,,3700,CARD,PAID,,109128.45
20240322,1000005749,210,1,,3120,GATEWAY,PAID,,33516.6
20241112,1000005750,273,1,,1528,CARD,PAID,,27336.0
,1000005751,194,1,,2151,CARD,FAILED,,17242.5
20240913,1000005752,825,1,,2188,GATEWAY,PAID,,29867.4
20250406,1000005753,1358,2,1.0,1,CASH,PAID,,14229.6
20250308,1000005754,967,1,,1731,GATEWAY,PAID,,44324.4
20240810,1000005755,1377,1,,2191,CARD,PAID,,87120.0
20240408,1000005756,573,2,4.0,4,CARD,PAID,,39204.0
20240528,1000005757,1148,2,1.0,1,TRANSFER,PAID,,43923.0
20250627,1000005758,1274,2,4.0,4,CASH,PAID,,41382.0
20240702,1000005759,147,2,4.0,4,CASH,PAID,,14483.7
20240226,1000005760,1119,2,1.0,1,CARD,PAID,,14229.6
20241213,1000005761,958,1,,1975,CARD,PAID,,14568.0
20250105,1000005762,1006,2,4.0,4,CARD,PAID,,41382.0
20250407,1000005763,752,1,,3173,CARD,PAID,,43148.28
20250724,1000005764,689,1,,3111,CARD,PAID,,39204.0
20241125,1000005765,931,2,1.0,1,CASH,PAID,,51110.4
20240607,1000005766,853,1,,3292,CARD,PAID,,44760.0
20250903,1000005767,1451,1,,2141,GATEWAY,PAID,,13068.0
20250328,1000005768,1045,1,,1527,GATEWAY,PAID,,55105.5
20240104,1000005769,349,1,,2071,CARD,REFUNDED,,18987.0
20241028,1000005770,855,1,,2321,GATEWAY,PAID,,37200.0
20240118,1000005771,381,1,,2929,GATEWAY,PAID,,55350.0
20250907,1000005772,1336,1,,2624,GATEWAY,PAID,,29940.0
20250212,1000005773,209,1,,2173,CARD,PAID,,40704.0
20241124,1000005774,233,1,,3184,GATEWAY,PAID,,14994.0
20250720,1000005775,398,2,1.0,1,TRANSFER,PAID,,28749.6
,1000005776,154,2,3.0,3,TRANSFER,PENDING,,28459.2
20250404,1000005777,136,1,,1158,CARD,PAID,,48642.0
20250810,1000005778,149,2,4.0,4,CARD,PAID,,14520.0
20240430,1000005779,649,2,3.0,3,CASH,PAID,,15246.0
20250921,1000005780,680,1,,1327,CARD,PAID,,27036.0
20240703,1000005781,98,1,,4020,GATEWAY,PAID,,20557.5
20241020,1000005782,142,2,4.0,4,CASH,PAID,,33359.7
,1000005783,864,2,1.0,1,CASH,FAILED,,26136.0
20250117,1000005784,953,1,,2520,GATEWAY,PAID,,15720.0
20240930,1000005785,1355,1,,2467,CARD,PAID,,28488.0
20240507,1000005786,610,1,,1019,GATEWAY,PAID,,15429.6
20250123,1000005787,536,2,3.0,3,TRANSFER,PAID,,13794.0
20250409,1000005788,361,1,,2874,CARD,PAID,,30240.0
20240119,1000005789,1339,1,,3196,CARD,PAID,,76404.0
20250608,1000005790,765,1,,1376,CARD,PAID,,15429.6
20240811,1000005791,612,2,2.0,2,TRANSFER,REFUNDED,,14941.08
20250912,1000005792,1078,1,,1255,CARD,PAID,,15420.0
20250402,1000005793,1469,1,,3163,GATEWAY,PAID,,90770.25
20250604,1000005794,849,2,2.0,2,CARD,PAID,,39204.0
20250808,1000005795,222,1,,2874,GATEWAY,PAID,,54561.0
20240912,1000005796,972,1,,3871,CARD,PAID,,33870.0
20240127,1000005797,332,1,,2591,CARD,PAID,,44576.16
20240714,1000005798,1333,1,,3709,CARD,PAID,,47754.75
20240810,1000005799,1209,1,,1873,CARD,PAID,,40704.0
20240201,1000005800,254,1,,3170,CARD,PAID,,46023.24
20250709,1000005801,783,2,3.0,3,CARD,PAID,,26136.0
20250820,1000005802,203,2,1.0,1,CASH,PAID,,35574.0
20240331,1000005803,570,1,,3312,CARD,PAID,,109800.0
20240528,1000005804,1317,1,,4021,CARD,PAID,,18687.0
20240906,1000005805,664,2,1.0,1,CASH,PAID,,41382.0
20250421,1000005806,849,1,,2294,CARD,REFUNDED,,13706.64
20250523,1000005807,1032,1,,3780,CARD,PAID,,29867.4
20241108,1000005808,532,1,,1433,CARD,PAID,,35685.0
20240812,1000005809,569,1,,3809,CARD,PAID,,28488.0
20240328,1000005810,685,1,,3652,GATEWAY,PAID,,39523.2
,1000005811,1136,1,,3032,CARD,FAILED,,54805.5
20240608,1000005812,206,1,,3746,GATEWAY,PAID,,27636.0
20241111,1000005813,900,1,,2508,GATEWAY,REFUNDED,,73035.6
20250616,1000005814,1485,1,,1287,CARD,PAID,,71985.0
20250315,1000005815,1360,1,,2043,CARD,PAID,,27036.0
20250615,1000005816,649,2,2.0,2,CARD,PAID,,41382.0
20250331,1000005817,182,2,1.0,1,CARD,PAID,,30492.0
20241204,1000005818,1282,1,,2100,CARD,PAID,,24422.4
20241128,1000005819,1280,1,,2561,CARD,PAID,,44760.0
20250717,1000005820,444,1,,2225,GATEWAY,PAID,,32962.5
20240324,1000005821,467,1,,3108,GATEWAY,PAID,,30240.0
20241026,1000005822,1033,1,,3377,GATEWAY,PAID,,28909.08
20240325,1000005823,502,1,,2989,GATEWAY,PAID,,30240.0
20250731,1000005824,1167,1,,3239,CARD,PAID,,40404.0
20241120,1000005825,818,2,2.0,2,CARD,PAID,,35574.0
20250211,1000005826,468,1,,1760,GATEWAY,PAID,,18442.5
20250418,1000005827,1151,1,,1191,CARD,PAID,,54561.0
20250415,1000005828,418,1,,1904,CARD,PAID,,44460.0
,1000005829,661,2,3.0,3,CASH,PENDING,,12414.6
20240719,1000005830,477,2,2.0,2,CASH,PAID,,60475.8
20240412,1000005831,1236,1,,2807,CARD,PAID,,30782.16
20240314,1000005832,1257,1,,1708,CARD,PAID,,52687.92
20240914,1000005833,436,1,,1905,GATEWAY,PAID,,31546.8
20240726,1000005834,1206,1,,1288,GATEWAY,PAID,,15972.0
20240326,1000005835,249,1,,3460,GATEWAY,PAID,,51929.25
20250916,1000005836,954,1,,3881,CARD,PAID,,14268.0
20241114,1000005837,391,2,3.0,3,CASH,PAID,,39204.0
20250419,1000005838,462,2,4.0,4,CARD,PAID,,39204.0
20250224,1000005839,279,2,3.0,3,CASH,PAID,,17242.5
20250901,1000005840,1269,1,,1285,GATEWAY,PAID,,43560.0
20250825,1000005841,1240,2,4.0,4,CARD,PAID,,31036.5
20240725,1000005842,362,2,4.0,4,CASH,PAID,,42688.8
20250524,1000005843,1120,2,4.0,4,CARD,PAID,,17242.5
20250203,1000005844,347,1,,2623,CARD,PAID,,54261.0
20240719,1000005845,1222,1,,1865,CARD,PAID,,70024.8
20240508,1000005846,379,1,,1323,GATEWAY,PAID,,13068.0
20241031,1000005847,1002,2,3.0,3,CARD,PAID,,80803.8
,1000005848,1194,2,4.0,4,CARD,FAILED,,54050.7
20240418,1000005849,302,2,3.0,3,CARD,PAID,,62236.35
20250902,1000005850,418,2,4.0,4,CARD,PAID,,75358.8
20240821,1000005851,322,1,,1713,CARD,PAID,,40830.0
20240428,1000005852,590,2,2.0,2,CARD,PAID,,53361.0
20250508,1000005853,1444,1,,1450,GATEWAY,PAID,,29359.2
20250921,1000005854,1135,1,,2412,GATEWAY,PAID,,88341.78
20250828,1000005855,1163,1,,2159,GATEWAY,PAID,,43588.8
20250117,1000005856,591,1,,2591,CARD,PAID,,61303.2
20250114,1000005857,338,1,,2114,CARD,PAID,,53361.0
20240225,1000005858,911,1,,3522,CARD,PAID,,30903.0
20250220,1000005859,46,2,1.0,1,CASH,PAID,,42688.8
20241021,1000005860,1344,2,2.0,2,CASH,PAID,,74778.0
20250628,1000005861,314,2,3.0,3,CASH,PAID,,17787.0
,1000005862,932,1,,2103,GATEWAY,FAILED,,72348.0
20241001,1000005863,1358,1,,3655,CARD,PAID,,13968.0
20240420,1000005864,1162,2,2.0,2,TRANSFER,PAID,,53361.0
20250108,1000005865,1053,2,2.0,2,CASH,PAID,,97411.05
,1000005866,945,2,4.0,4,TRANSFER,FAILED,,39204.0
,1000005867,697,1,,3599,CARD,FAILED,,33216.6
20240910,1000005868,1101,2,1.0,1,CASH,PAID,,13794.0
20241009,1000005869,1406,2,2.0,2,CASH,PAID,,38419.92
20250108,1000005870,688,2,4.0,4,CASH,PAID,,13794.0
,1000005871,1269,2,2.0,2,CARD,PENDING,,44104.5
20240721,1000005872,279,1,,1986,CARD,PAID,,15129.6
20240608,1000005873,185,1,,3481,CARD,PAID,,14994.0
20250607,1000005874,1492,1,,1657,CARD,PAID,,93619.8
20250213,1000005875,277,1,,4153,CARD,PAID,,54379.5
20250702,1000005876,1234,2,1.0,1,CASH,PAID,,43560.0
20240318,1000005877,858,1,,3488,GATEWAY,PAID,,33870.0
20240916,1000005878,315,2,3.0,3,CASH,PAID,,39857.4
20250706,1000005879,1151,2,1.0,1,CASH,PAID,,28459.2
20241121,1000005880,994,1,,1690,CARD,PAID,,59488.2
20240627,1000005881,9,2,3.0,3,CARD,PAID,,86394.0
20240926,1000005882,1247,2,2.0,2,CASH,PAID,,36209.25
20240923,1000005883,879,1,,1750,GATEWAY,PAID,,71985.0
20240410,1000005884,113,1,,3320,GATEWAY,PAID,,44460.0
,1000005885,1413,1,,3800,CARD,FAILED,,17535.0
20240622,1000005886,941,2,1.0,1,CASH,PAID,,26862.0
20240715,1000005887,1467,1,,1297,CARD,PAID,,27336.0
20250707,1000005888,1188,1,,3616,GATEWAY,PAID,,19350.0
20250804,1000005889,1115,1,,4068,GATEWAY,PAID,,71985.0
20240523,1000005890,1336,2,4.0,4,CARD,PAID,,28459.2
20240120,1000005891,1363,1,,1309,CARD,PAID,,18966.75
20240530,1000005892,785,2,3.0,3,CASH,REFUNDED,,47916.0
20250224,1000005893,1103,2,1.0,1,CARD,REFUNDED,,14520.0
,1000005894,517,1,,3041,CARD,PENDING,,29040.0
20240808,1000005895,519,1,,2499,GATEWAY,PAID,,31036.5
20240319,1000005896,1319,1,,1919,GATEWAY,PAID,,27036.0
20240719,1000005897,182,2,1.0,1,CASH,PAID,,105905.25
20240801,1000005898,316,2,1.0,1,CASH,REFUNDED,,54313.88
20250303,1000005899,990,1,,1290,GATEWAY,PAID,,50205.0
20241029,1000005900,500,1,,3389,GATEWAY,PAID,,49905.0
20241023,1000005901,353,1,,2940,GATEWAY,PAID,,43789.5
20240919,1000005902,980,1,,4108,CARD,PAID,,67982.4
20250609,1000005903,1137,1,,1328,CARD,PAID,,35385.0
20240411,1000005904,1122,1,,2990,CARD,PAID,,60722.4
20240518,1000005905,588,1,,2221,CARD,PAID,,15294.0
20250111,1000005906,1144,2,3.0,3,CASH,PAID,,41382.0
20240612,1000005907,1413,1,,1207,CARD,PAID,,75443.1
,1000005908,1115,2,4.0,4,CASH,FAILED,,27588.0
20250512,1000005909,142,1,,1383,CARD,PAID,,19957.5
,1000005910,969,2,4.0,4,CARD,FAILED,,30492.0
20250616,1000005911,1042,2,2.0,2,CASH,PAID,,55495.44
20241225,1000005912,728,2,4.0,4,CASH,PAID,,31218.0
,1000005913,1117,2,4.0,4,CASH,PENDING,,32670.0
20241216,1000005914,484,1,,2861,GATEWAY,PAID,,38252.7
20250428,1000005915,1339,1,,3912,CARD,PAID,,19004.62
20250531,1000005916,1474,1,,2783,CARD,PAID,,48279.0
20241024,1000005917,1161,1,,1455,GATEWAY,PAID,,69870.0
20240226,1000005918,1149,2,4.0,4,TRANSFER,PAID,,53361.0
20240723,1000005919,477,1,,2208,GATEWAY,PAID,,37074.0
20250908,1000005920,951,1,,3142,GATEWAY,REFUNDED,,15720.0
20250530,1000005921,508,1,,2422,CARD,PAID,,77212.2
20250905,1000005922,689,1,,3389,CARD,PAID,,51231.0
20241002,1000005923,289,2,4.0,4,CARD,PAID,,46554.75
,1000005924,1229,2,3.0,3,CASH,PENDING,,17242.5
20250115,1000005925,1061,1,,1868,CARD,PAID,,16146.0
20240908,1000005926,1051,2,1.0,1,CASH,PAID,,11761.2
20250806,1000005927,35,2,3.0,3,CASH,PAID,,35574.0
20241215,1000005928,3,2,4.0,4,CASH,PAID,,52090.5
,1000005929,1186,1,,3916,CARD,FAILED,,35685.0
20250413,1000005930,1232,2,1.0,1,CARD,PAID,,64759.2
20240503,1000005931,1076,1,,1039,CARD,PAID,,19287.0
20250521,1000005932,111,2,2.0,2,CARD,PAID,,43923.0
20250127,1000005933,1149,2,1.0,1,CARD,PAID,,80368.2
20250529,1000005934,1392,2,2.0,2,CARD,PAID,,25613.28
20250828,1000005935,611,2,3.0,3,TRANSFER,PAID,,26136.0
20241016,1000005936,1313,1,,3038,CARD,PAID,,59643.0
,1000005937,944,1,,1218,CARD,FAILED,,15720.0
20250330,1000005938,1362,1,,1002,GATEWAY,PAID,,15420.0
20250219,1000005939,1225,2,1.0,1,CASH,PAID,,87120.0
20241016,1000005940,1406,1,,1624,CARD,PAID,,40104.0
20241125,1000005941,220,1,,1151,CARD,PAID,,37800.0
20250924,1000005942,1160,1,,1867,CARD,PAID,,34485.0
20240920,1000005943,745,2,3.0,3,TRANSFER,PAID,,52453.5
20240225,1000005944,928,1,,2426,CARD,PAID,,31692.0
20240205,1000005945,1377,1,,4055,GATEWAY,PAID,,66973.5
20240218,1000005946,1475,1,,3271,CARD,PAID,,31036.5
20250414,1000005947,138,2,3.0,3,CARD,PAID,,29882.16
20241008,1000005948,697,1,,3241,CARD,PAID,,18987.0
20250829,1000005949,1393,1,,3277,CARD,PAID,,34170.0
20241218,1000005950,1000,1,,3062,GATEWAY,PAID,,31959.33
,1000005951,206,1,,2590,GATEWAY,FAILED,,37437.0
20250711,1000005952,722,1,,2329,CARD,PAID,,28488.0
20250128,1000005953,1447,1,,2574,CARD,PAID,,17835.0
20250405,1000005954,1466,2,4.0,4,CASH,PAID,,28459.2
20240127,1000005955,189,1,,1937,CARD,PAID,,14006.64
20240810,1000005956,148,1,,1226,CARD,PAID,,45004.5
,1000005957,1258,1,,1996,GATEWAY,FAILED,,72919.2
20240808,1000005958,596,1,,1169,CARD,PAID,,25613.28
,1000005959,546,2,3.0,3,CARD,FAILED,,75141.0
20250127,1000005960,100,2,2.0,2,CASH,PAID,,35574.0
20250907,1000005961,1473,1,,2243,CARD,PAID,,45060.0
20240201,1000005962,913,2,1.0,1,CASH,PAID,,81566.1
20240915,1000005963,43,1,,2560,CARD,PAID,,62438.1
20240120,1000005964,882,2,4.0,4,CARD,PAID,,24829.2
20241205,1000005965,979,1,,1991,CARD,PAID,,70351.5
20250529,1000005966,281,1,,3108,CARD,PAID,,30240.0
20250813,1000005967,32,1,,3033,CARD,PAID,,69260.4
20250320,1000005968,1427,2,1.0,1,CASH,PAID,,29040.0
20250920,1000005969,112,2,3.0,3,CARD,PAID,,14520.0
20250807,1000005970,187,1,,1683,GATEWAY,PAID,,40704.0
20250607,1000005971,757,1,,4098,GATEWAY,PAID,,40104.0
20240715,1000005972,849,1,,3979,GATEWAY,PAID,,27036.0
20241206,1000005973,902,1,,2711,CARD,PAID,,19050.0
20240824,1000005974,38,2,1.0,1,CASH,PAID,,11761.2
20241024,1000005975,1129,1,,2950,CARD,PAID,,29359.2
20250607,1000005976,561,1,,3920,CARD,PAID,,57172.5
20241221,1000005977,141,1,,3708,GATEWAY,PAID,,44188.8
20250424,1000005978,1236,1,,1918,GATEWAY,PAID,,58951.2
20240509,1000005979,276,1,,4037,GATEWAY,PAID,,33870.0
20241027,1000005980,375,2,2.0,2,CASH,PAID,,35283.6
20250604,1000005981,370,2,3.0,3,CASH,PAID,,24829.2
20240207,1000005982,1304,2,1.0,1,CARD,PAID,,17787.0
20241214,1000005983,926,1,,4166,CARD,PAID,,42882.0
20250514,1000005984,468,2,2.0,2,CASH,PAID,,48024.9
20250224,1000005985,562,2,2.0,2,CASH,REFUNDED,,12414.6
20240218,1000005986,986,1,,2230,CARD,PAID,,61131.3
20250615,1000005987,1343,2,2.0,2,CASH,PAID,,112275.9
,1000005988,983,1,,4104,CARD,FAILED,,64388.7
20250305,1000005989,1133,2,2.0,2,CASH,PAID,,13721.4
20240811,1000005990,716,2,3.0,3,TRANSFER,PAID,,17242.5
20250208,1000005991,333,1,,3373,GATEWAY,PAID,,38852.7
20250201,1000005992,1297,1,,1761,CARD,PAID,,19565.7
,1000005993,1344,1,,1837,GATEWAY,FAILED,,40104.0
20240922,1000005994,1099,2,3.0,3,CASH,PAID,,13068.0
20250927,1000005995,49,1,,2354,GATEWAY,PAID,,35985.0
20240215,1000005996,444,2,3.0,3,CARD,PAID,,85305.0
,1000005997,1215,1,,3858,CARD,FAILED,,29959.2
20240511,1000005998,610,2,2.0,2,CASH,PAID,,123057.0
20250101,1000005999,93,1,,2340,CARD,PAID,,55213.88
20240128,1000006000,1318,2,3.0,3,TRANSFER,PAID,,104943.3
20250411,1000006001,167,2,3.0,3,CARD,REFUNDED,,14520.0
20240719,1000006002,789,1,,1774,CARD,PAID,,44760.0
20241003,1000006003,1290,1,,2667,GATEWAY,PAID,,24422.4
20240729,1000006004,1340,2,4.0,4,CARD,PAID,,12414.6
20240204,1000006005,327,1,,2779,CARD,PAID,,28459.2
20240303,1000006006,1131,1,,1641,GATEWAY,PAID,,77938.2
20250305,1000006007,295,1,,3766,CARD,PAID,,55553.28
20241213,1000006008,580,1,,3754,CARD,PAID,,31464.6
20250324,1000006009,364,1,,3712,CARD,PAID,,35203.5
20241228,1000006010,353,1,,3367,CARD,PAID,,43560.0
20240611,1000006011,966,2,1.0,1,CARD,PAID,,30855.0
,1000006012,220,1,,2895,GATEWAY,FAILED,,43588.8
20241113,1000006013,534,1,,1834,CARD,PAID,,92530.8
20241028,1000006014,1488,2,4.0,4,CASH,PAID,,27588.0
20240729,1000006015,10,1,,2831,CARD,PAID,,60766.2
20250602,1000006016,269,1,,2370,CARD,PAID,,27336.0
20241212,1000006017,724,1,,2951,CARD,PAID,,55350.0
20250407,1000006018,37,1,,1953,CARD,PAID,,58762.2
20240306,1000006019,459,2,3.0,3,CARD,PAID,,25613.28
,1000006020,1411,1,,3466,CARD,FAILED,,19350.0
20250827,1000006021,382,2,4.0,4,CARD,PAID,,35937.0
20240814,1000006022,1096,1,,2067,CARD,PAID,,12661.2
20250131,1000006023,894,1,,3011,GATEWAY,PAID,,41382.0
20250319,1000006024,1403,2,2.0,2,CARD,PAID,,41164.2
20250611,1000006025,647,1,,2351,CARD,PAID,,35685.0
20240817,1000006026,65,2,4.0,4,CARD,PAID,,16008.3
,1000006027,259,1,,3422,CARD,FAILED,,14483.7
20250304,1000006028,210,1,,3846,CARD,PAID,,83092.8
20240611,1000006029,584,1,,3658,CARD,PAID,,14268.0
20241123,1000006030,876,1,,3119,CARD,PAID,,20865.0
20250107,1000006031,221,1,,2819,GATEWAY,PAID,,59806.35
,1000006032,669,1,,3437,CARD,FAILED,,69780.3
20241109,1000006033,858,1,,3446,GATEWAY,PAID,,25729.2
20250309,1000006034,1179,1,,3908,GATEWAY,PAID,,29940.0
20240528,1000006035,970,1,,3729,GATEWAY,PAID,,37409.25
,1000006036,982,2,3.0,3,CARD,FAILED,,80586.0
20250903,1000006037,1090,2,2.0,2,CASH,PAID,,36300.0
20250212,1000006038,939,1,,2526,CARD,PAID,,43888.8
20240128,1000006039,1276,1,,3279,CARD,PAID,,27336.0
20240406,1000006040,533,1,,1003,CARD,PAID,,50205.0
,1000006041,583,2,1.0,1,CASH,FAILED,,43451.1
20250726,1000006042,987,2,4.0,4,CASH,PAID,,77464.2
20241029,1000006043,1073,2,3.0,3,CASH,PAID,,13721.4
20240115,1000006044,125,1,,3238,CARD,PAID,,64988.7
20250517,1000006045,86,2,1.0,1,CASH,PAID,,82165.05
20240814,1000006046,574,2,3.0,3,TRANSFER,PAID,,43560.0
20240331,1000006047,31,1,,2972,GATEWAY,PAID,,54261.0
20241212,1000006048,109,2,1.0,1,CARD,PAID,,75141.0
20240810,1000006049,1171,2,3.0,3,CARD,PAID,,14229.6
20240404,1000006050,942,1,,2988,CARD,PAID,,14268.0
20240219,1000006051,1318,1,,3208,GATEWAY,PAID,,65523.6
,1000006052,1024,2,1.0,1,CASH,PENDING,,103455.0
20250829,1000006053,27,2,2.0,2,CARD,PAID,,26136.0
20250820,1000006054,347,1,,1543,CARD,PAID,,37109.25
20250919,1000006055,1161,1,,3845,CARD,PAID,,49542.0
20250911,1000006056,1134,2,4.0,4,CASH,PAID,,36300.0
20250722,1000006057,495,1,,2729,CARD,PAID,,75552.0
20240912,1000006058,75,2,3.0,3,TRANSFER,PAID,,14229.6
20241222,1000006059,598,2,1.0,1,CASH,PAID,,34485.0
20250304,1000006060,105,2,1.0,1,CASH,PAID,,48024.9
20240319,1000006061,459,2,4.0,4,CASH,PAID,,113764.2
20240104,1000006062,1263,1,,4097,CARD,PAID,,12661.2
20240131,1000006063,1483,1,,3494,CARD,PAID,,52310.4
20250919,1000006064,1072,2,4.0,4,CASH,PAID,,26136.0
20240714,1000006065,1230,1,,3146,CARD,PAID,,69744.0
,1000006066,1314,2,4.0,4,CARD,FAILED,,12414.6
20241013,1000006067,1167,2,3.0,3,CARD,PAID,,74596.5
20240626,1000006068,55,2,1.0,1,CASH,PAID,,39204.0
20250409,1000006069,1188,1,,1372,GATEWAY,PAID,,16201.5
20250508,1000006070,1409,1,,3372,CARD,PAID,,43560.0
20241015,1000006071,1463,2,4.0,4,TRANSFER,PAID,,59023.8
20250813,1000006072,1130,1,,1396,GATEWAY,PAID,,32505.12
20250604,1000006073,499,1,,3036,GATEWAY,PAID,,85188.6
20241230,1000006074,1005,2,4.0,4,CARD,PAID,,48714.6
20241221,1000006075,727,1,,2129,CARD,PAID,,57800.25
,1000006076,1472,2,2.0,2,CASH,FAILED,,45375.0
,1000006077,920,2,2.0,2,CASH,PENDING,,11761.2
20250119,1000006078,376,2,4.0,4,CARD,PAID,,70857.6
,1000006079,402,1,,1630,CARD,FAILED,,48191.64
20250619,1000006080,724,2,4.0,4,CARD,PAID,,47117.4
20241222,1000006081,1406,1,,2594,CARD,PAID,,18351.75
20240129,1000006082,979,2,4.0,4,CASH,PAID,,58697.1
20240617,1000006083,1307,2,4.0,4,CARD,PAID,,39204.0
20240306,1000006084,743,1,,3422,CARD,PAID,,27588.0
20241222,1000006085,947,1,,3066,CARD,PAID,,31692.0
20250330,1000006086,443,1,,2147,CARD,PAID,,26329.2
20240503,1000006087,921,2,2.0,2,CASH,PAID,,84324.9
,1000006088,934,2,4.0,4,TRANSFER,PENDING,,16008.3
20250929,1000006089,1132,2,4.0,4,CASH,PAID,,27442.8
20250119,1000006090,52,2,2.0,2,CASH,PAID,,68244.0
20241130,1000006091,1111,1,,2665,GATEWAY,PAID,,77328.36
20240424,1000006092,505,2,2.0,2,CARD,PAID,,39204.0
20250521,1000006093,1286,2,4.0,4,CASH,PAID,,42688.8
20250702,1000006094,220,1,,1086,CARD,PAID,,55513.88
20250408,1000006095,673,2,2.0,2,CASH,PAID,,14229.6
20250716,1000006096,557,1,,1041,CARD,PAID,,17535.0
20250812,1000006097,797,2,4.0,4,CASH,PAID,,45738.0
20240803,1000006098,596,1,,3675,GATEWAY,PAID,,15720.0
20250324,1000006099,1167,1,,2978,CARD,PAID,,54261.0
20240703,1000006100,658,1,,1255,GATEWAY,PAID,,44188.8
20240418,1000006101,518,1,,2256,GATEWAY,PAID,,79462.8
20240404,1000006102,1318,1,,2310,GATEWAY,PAID,,52927.5
20240620,1000006103,721,2,3.0,3,CARD,PAID,,29403.0
20250916,1000006104,275,1,,3792,CARD,PAID,,86958.75
20250822,1000006105,1310,2,4.0,4,TRANSFER,PAID,,13794.0
20250927,1000006106,555,2,1.0,1,TRANSFER,PAID,,19057.5
20240928,1000006107,1020,1,,1383,GATEWAY,PAID,,56929.05
20240608,1000006108,1013,1,,4133,GATEWAY,PAID,,29088.0
20250522,1000006109,415,2,2.0,2,CASH,PAID,,42688.8
,1000006110,1155,2,4.0,4,CARD,PENDING,,39204.0
20240119,1000006111,1426,1,,3314,CARD,PAID,,43588.8
20250601,1000006112,1269,2,1.0,1,CASH,PAID,,41454.6
20240903,1000006113,1230,1,,4095,CARD,PAID,,33570.0
20241120,1000006114,972,2,3.0,3,CARD,PAID,,35574.0
20250919,1000006115,1107,1,,3758,GATEWAY,PAID,,19004.62
20240904,1000006116,788,1,,2651,GATEWAY,PAID,,16335.0
20240706,1000006117,1120,1,,2593,CARD,PAID,,50674.8
,1000006118,168,1,,1599,CARD,PENDING,,29959.2
,1000006119,746,2,2.0,2,CARD,FAILED,,12414.6
