date_id,customer_id,channel_id,store_id,billing_address_id,shipping_address_id,order_number,status,currency_code,subtotal,tax_amount,shipping_fee,total_amount
20240312,244,2,4.0,3158.0,4,1000004675,PAID,ARS,15000.0,3150.0,0.0,18150.0
20250920,1082,1,,1923.0,2440,1000004676,PAID,ARS,37800.0,7938.0,1500.0,47238.0
20241008,97,1,,1403.0,2508,1000004677,CREATED,ARS,35640.0,7484.4,900.0,44024.4
20250308,502,2,1.0,,1,1000004678,FULFILLED,ARS,14250.0,2992.5,0.0,17242.5
20240527,284,1,,4137.0,1885,1000004679,REFUNDED,ARS,23520.0,4939.2,1200.0,29659.2
20250111,1112,1,,2039.0,1005,1000004680,FULFILLED,ARS,42750.0,8977.5,1500.0,53227.5
20250924,864,2,3.0,3849.0,3,1000004681,FULFILLED,ARS,24000.0,5040.0,0.0,29040.0
20250801,1288,2,1.0,1365.0,1,1000004682,FULFILLED,ARS,56160.0,11793.6,0.0,67953.6
20240225,1169,1,,2154.0,1933,1000004683,FULFILLED,ARS,11400.0,2394.0,900.0,14694.0
20240514,1271,1,,2851.0,3029,1000004684,FULFILLED,ARS,29400.0,6174.0,900.0,36474.0
20240923,996,2,1.0,1571.0,1,1000004685,FULFILLED,ARS,46305.0,9724.05,0.0,56029.05
20240609,737,2,1.0,2010.0,1,1000004686,PAID,ARS,25872.0,5433.12,0.0,31305.12
20250224,467,1,,3304.0,3472,1000004687,FULFILLED,ARS,35775.0,7512.75,900.0,44187.75
20250421,232,1,,3831.0,3849,1000004688,FULFILLED,ARS,38760.0,8139.6,1200.0,48099.6
20240920,808,1,,3847.0,2216,1000004689,FULFILLED,ARS,76575.0,16080.75,900.0,93555.75
20240413,1141,1,,2384.0,1676,1000004690,FULFILLED,ARS,12000.0,2520.0,900.0,15420.0
20240604,363,2,3.0,1983.0,3,1000004691,FULFILLED,ARS,14700.0,3087.0,0.0,17787.0
20250518,720,1,,2746.0,2399,1000004692,PAID,ARS,72600.0,15246.0,0.0,87846.0
20250502,507,1,,2233.0,3899,1000004693,FULFILLED,ARS,52500.0,11025.0,1200.0,64725.0
20240620,1040,1,,3004.0,3134,1000004694,PAID,ARS,63858.0,13410.18,900.0,78168.18
20250821,180,1,,3006.0,1284,1000004695,REFUNDED,ARS,26400.0,5544.0,900.0,32844.0
20240323,1385,2,3.0,1075.0,3,1000004696,FULFILLED,ARS,10800.0,2268.0,0.0,13068.0
20250815,185,2,4.0,1578.0,4,1000004697,FULFILLED,ARS,11400.0,2394.0,0.0,13794.0
20240304,238,1,,1277.0,4146,1000004698,REFUNDED,ARS,25080.0,5266.8,0.0,30346.8
20240313,536,1,,2855.0,4185,1000004699,FULFILLED,ARS,34200.0,7182.0,1200.0,42582.0
20250920,1229,1,,3091.0,1602,1000004700,FULFILLED,ARS,35910.0,7541.1,900.0,44351.1
20250611,814,1,,4031.0,2959,1000004701,FULFILLED,ARS,24696.0,5186.16,1500.0,31382.16
20250512,1055,1,,2572.0,2162,1000004702,FULFILLED,ARS,42525.0,8930.25,900.0,52355.25
20240411,1196,1,,1083.0,1030,1000004703,CANCELLED,ARS,11400.0,2394.0,1200.0,14994.0
20241125,1068,2,3.0,3824.0,3,1000004704,PAID,ARS,49365.0,10366.65,0.0,59731.65
20241026,865,2,2.0,1620.0,2,1000004705,FULFILLED,ARS,29400.0,6174.0,0.0,35574.0
20250516,1331,1,,1583.0,3661,1000004706,FULFILLED,ARS,50100.0,10521.0,1200.0,61821.0
20240127,299,1,,1832.0,1906,1000004707,FULFILLED,ARS,23520.0,4939.2,1200.0,29659.2
20240719,1394,2,4.0,1728.0,4,1000004708,FULFILLED,ARS,29250.0,6142.5,0.0,35392.5
20250401,912,2,1.0,3564.0,1,1000004709,FULFILLED,ARS,36000.0,7560.0,0.0,43560.0
20250206,858,1,,3907.0,1556,1000004710,FULFILLED,ARS,34200.0,7182.0,1500.0,42882.0
20240309,899,2,4.0,4185.0,4,1000004711,REFUNDED,ARS,60768.0,12761.28,0.0,73529.28
20250209,229,2,2.0,1791.0,2,1000004712,FULFILLED,ARS,27000.0,5670.0,0.0,32670.0
20250819,134,2,1.0,2368.0,1,1000004713,CREATED,ARS,24000.0,5040.0,0.0,29040.0
20240722,657,1,,1644.0,3060,1000004714,FULFILLED,ARS,92844.0,19497.24,900.0,113241.24
20250303,210,1,,1823.0,1412,1000004715,FULFILLED,ARS,39984.0,8396.64,0.0,48380.64
20240924,1400,1,,1946.0,1941,1000004716,PAID,ARS,11340.0,2381.4,1200.0,14921.4
20240628,23,2,1.0,2840.0,1,1000004717,FULFILLED,ARS,91152.0,19141.92,0.0,110293.92
20250804,339,2,1.0,2573.0,1,1000004718,FULFILLED,ARS,25200.0,5292.0,0.0,30492.0
20240716,1043,2,2.0,2044.0,2,1000004719,FULFILLED,ARS,12150.0,2551.5,0.0,14701.5
20240809,829,1,,2668.0,2132,1000004720,FULFILLED,ARS,45000.0,9450.0,1200.0,55650.0
20250307,932,2,1.0,3101.0,1,1000004721,CANCELLED,ARS,40650.0,8536.5,0.0,49186.5
20240415,433,2,1.0,1215.0,1,1000004722,FULFILLED,ARS,12540.0,2633.4,0.0,15173.4
20250605,1280,2,2.0,1984.0,2,1000004723,REFUNDED,ARS,42525.0,8930.25,0.0,51455.25
20240608,1463,2,1.0,3660.0,1,1000004724,FULFILLED,ARS,30870.0,6482.7,0.0,37352.7
20240611,1314,2,2.0,4131.0,2,1000004725,FULFILLED,ARS,13500.0,2835.0,0.0,16335.0
20240503,812,1,,1096.0,3149,1000004726,FULFILLED,ARS,44100.0,9261.0,900.0,54261.0
20250805,1159,2,4.0,2881.0,4,1000004727,FULFILLED,ARS,14700.0,3087.0,0.0,17787.0
20250123,1424,1,,,3114,1000004728,FULFILLED,ARS,29400.0,6174.0,1200.0,36774.0
20250313,276,1,,,1697,1000004729,CANCELLED,ARS,44400.0,9324.0,900.0,54624.0
20250402,132,2,2.0,1080.0,2,1000004730,PAID,ARS,40500.0,8505.0,0.0,49005.0
20250831,270,2,3.0,1528.0,3,1000004731,REFUNDED,ARS,10800.0,2268.0,0.0,13068.0
20250311,779,2,1.0,3897.0,1,1000004732,PAID,ARS,38700.0,8127.0,0.0,46827.0
20240511,1015,2,4.0,3327.0,4,1000004733,PAID,ARS,44550.0,9355.5,0.0,53905.5
20250203,314,2,3.0,3326.0,3,1000004734,FULFILLED,ARS,10260.0,2154.6,0.0,12414.6
20240514,1489,1,,3411.0,2985,1000004735,PAID,ARS,33000.0,6930.0,0.0,39930.0
20240716,425,1,,3371.0,2130,1000004736,FULFILLED,ARS,37044.0,7779.24,1500.0,46323.24
20240729,157,2,1.0,2997.0,1,1000004737,REFUNDED,ARS,35100.0,7371.0,0.0,42471.0
20250814,1421,2,2.0,1320.0,2,1000004738,FULFILLED,ARS,73305.0,15394.05,0.0,88699.05
20250105,384,1,,,2689,1000004739,FULFILLED,ARS,21600.0,4536.0,0.0,26136.0
20240227,1336,2,2.0,1829.0,2,1000004740,FULFILLED,ARS,35280.0,7408.8,0.0,42688.8
20240719,1330,1,,,3797,1000004741,FULFILLED,ARS,60900.0,12789.0,0.0,73689.0
20241103,943,1,,3366.0,3157,1000004742,FULFILLED,ARS,76500.0,16065.0,0.0,92565.0
20250308,225,1,,4152.0,4132,1000004743,PAID,ARS,35280.0,7408.8,900.0,43588.8
20250307,784,2,4.0,1957.0,4,1000004744,CANCELLED,ARS,58500.0,12285.0,0.0,70785.0
20250704,1209,2,4.0,1704.0,4,1000004745,FULFILLED,ARS,32400.0,6804.0,0.0,39204.0
20250922,339,1,,3964.0,2546,1000004746,PAID,ARS,37620.0,7900.2,900.0,46420.2
20240812,920,2,2.0,3829.0,2,1000004747,REFUNDED,ARS,51948.0,10909.08,0.0,62857.08
20250203,627,1,,1837.0,3810,1000004748,FULFILLED,ARS,27000.0,5670.0,900.0,33570.0
20240609,261,2,2.0,2017.0,2,1000004749,PAID,ARS,59025.0,12395.25,0.0,71420.25
20240609,672,1,,,2569,1000004750,FULFILLED,ARS,70200.0,14742.0,0.0,84942.0
20241018,1350,1,,1385.0,1331,1000004751,CANCELLED,ARS,57720.0,12121.2,1500.0,71341.2
20250428,259,2,3.0,2409.0,3,1000004752,FULFILLED,ARS,44370.0,9317.7,0.0,53687.7
20241127,1354,2,4.0,3433.0,4,1000004753,FULFILLED,ARS,35400.0,7434.0,0.0,42834.0
20250518,1310,1,,1165.0,2377,1000004754,FULFILLED,ARS,78300.0,16443.0,1200.0,95943.0
20250603,1224,2,2.0,1368.0,2,1000004755,FULFILLED,ARS,21600.0,4536.0,0.0,26136.0
20240701,850,1,,,1977,1000004756,PAID,ARS,22800.0,4788.0,1200.0,28788.0
20240420,1284,2,1.0,,1,1000004757,FULFILLED,ARS,12825.0,2693.25,0.0,15518.25
20250426,1127,2,1.0,1911.0,1,1000004758,FULFILLED,ARS,15675.0,3291.75,0.0,18966.75
20250105,133,2,2.0,1721.0,2,1000004759,FULFILLED,ARS,32400.0,6804.0,0.0,39204.0
20250106,1154,1,,1347.0,2399,1000004760,CREATED,ARS,14700.0,3087.0,900.0,18687.0
20250428,73,2,4.0,2860.0,4,1000004761,CANCELLED,ARS,24000.0,5040.0,0.0,29040.0
20240904,1222,1,,4042.0,4146,1000004762,FULFILLED,ARS,15750.0,3307.5,1500.0,20557.5
20240203,119,1,,2970.0,2312,1000004763,FULFILLED,ARS,12000.0,2520.0,1200.0,15720.0
20250621,1190,2,2.0,,2,1000004764,FULFILLED,ARS,23940.0,5027.4,0.0,28967.4
20240414,1500,1,,2745.0,2732,1000004765,FULFILLED,ARS,28500.0,5985.0,1200.0,35685.0
20240325,148,2,3.0,1780.0,3,1000004766,FULFILLED,ARS,37800.0,7938.0,0.0,45738.0
20240826,233,1,,2408.0,3565,1000004767,FULFILLED,ARS,25080.0,5266.8,1200.0,31546.8
20240112,685,1,,3720.0,1521,1000004768,FULFILLED,ARS,12000.0,2520.0,1200.0,15720.0
20250831,1183,2,1.0,3639.0,1,1000004769,FULFILLED,ARS,25080.0,5266.8,0.0,30346.8
20240111,427,2,1.0,,1,1000004770,FULFILLED,ARS,25200.0,5292.0,0.0,30492.0
20240328,996,1,,3532.0,2660,1000004771,FULFILLED,ARS,42750.0,8977.5,0.0,51727.5
20240216,74,2,1.0,1980.0,1,1000004772,FULFILLED,ARS,44100.0,9261.0,0.0,53361.0
20250516,407,1,,3810.0,1288,1000004773,CREATED,ARS,39975.0,8394.75,900.0,49269.75
20240709,1121,1,,3378.0,3436,1000004774,FULFILLED,ARS,28500.0,5985.0,900.0,35385.0
20250222,1209,1,,3917.0,1559,1000004775,FULFILLED,ARS,21600.0,4536.0,900.0,27036.0
20240501,494,1,,3609.0,4049,1000004776,FULFILLED,ARS,91608.0,19237.68,0.0,110845.68
20241111,1026,1,,3469.0,1975,1000004777,PAID,ARS,37044.0,7779.24,0.0,44823.24
20250806,773,1,,1144.0,4089,1000004778,FULFILLED,ARS,11400.0,2394.0,0.0,13794.0
20250411,91,1,,1252.0,1921,1000004779,PAID,ARS,9720.0,2041.2,900.0,12661.2
20240803,301,1,,3345.0,2560,1000004780,FULFILLED,ARS,22800.0,4788.0,1500.0,29088.0
20241012,33,2,1.0,1409.0,1,1000004781,FULFILLED,ARS,53040.0,11138.4,0.0,64178.4
20250611,1480,1,,3082.0,4143,1000004782,PAID,ARS,37500.0,7875.0,900.0,46275.0
20240627,635,2,1.0,4079.0,1,1000004783,FULFILLED,ARS,44100.0,9261.0,0.0,53361.0
20240716,823,1,,1378.0,2414,1000004784,FULFILLED,ARS,11760.0,2469.6,900.0,15129.6
20240723,49,2,1.0,1153.0,1,1000004785,FULFILLED,ARS,45000.0,9450.0,0.0,54450.0
20240829,422,1,,3720.0,1381,1000004786,FULFILLED,ARS,32400.0,6804.0,1200.0,40404.0
20250423,649,2,2.0,,2,1000004787,FULFILLED,ARS,32400.0,6804.0,0.0,39204.0
20241114,351,2,4.0,,4,1000004788,FULFILLED,ARS,31500.0,6615.0,0.0,38115.0
20241102,1335,1,,3564.0,3814,1000004789,CREATED,ARS,30000.0,6300.0,1200.0,37500.0
20250510,382,2,2.0,2469.0,2,1000004790,FULFILLED,ARS,19440.0,4082.4,0.0,23522.4
20250411,1466,1,,3862.0,1468,1000004791,FULFILLED,ARS,47250.0,9922.5,0.0,57172.5
20250613,546,1,,2575.0,2894,1000004792,FULFILLED,ARS,23760.0,4989.6,0.0,28749.6
20240630,160,2,3.0,4079.0,3,1000004793,REFUNDED,ARS,15000.0,3150.0,0.0,18150.0
20240327,1075,2,4.0,3183.0,4,1000004794,FULFILLED,ARS,35940.0,7547.4,0.0,43487.4
20241130,455,2,1.0,1173.0,1,1000004795,FULFILLED,ARS,30000.0,6300.0,0.0,36300.0
20250101,241,1,,3927.0,1099,1000004796,PAID,ARS,65790.0,13815.9,0.0,79605.9
20250329,710,2,2.0,1224.0,2,1000004797,REFUNDED,ARS,12000.0,2520.0,0.0,14520.0
20250315,645,1,,2083.0,3677,1000004798,FULFILLED,ARS,70200.0,14742.0,1200.0,86142.0
20240612,367,2,2.0,1147.0,2,1000004799,FULFILLED,ARS,43650.0,9166.5,0.0,52816.5
20241115,890,2,4.0,2014.0,4,1000004800,FULFILLED,ARS,72600.0,15246.0,0.0,87846.0
20250526,927,1,,2344.0,1959,1000004801,CANCELLED,ARS,23520.0,4939.2,900.0,29359.2
20250503,133,1,,3648.0,3800,1000004802,FULFILLED,ARS,34200.0,7182.0,0.0,41382.0
20250119,524,2,2.0,2972.0,2,1000004803,CANCELLED,ARS,59280.0,12448.8,0.0,71728.8
20241104,635,1,,1196.0,3557,1000004804,PAID,ARS,23520.0,4939.2,900.0,29359.2
20240626,1206,1,,3662.0,2125,1000004805,FULFILLED,ARS,26400.0,5544.0,1200.0,33144.0
20240224,1461,1,,2520.0,2362,1000004806,FULFILLED,ARS,37800.0,7938.0,0.0,45738.0
20250403,601,1,,3359.0,1218,1000004807,PAID,ARS,32400.0,6804.0,900.0,40104.0
20241220,1057,1,,2116.0,2706,1000004808,FULFILLED,ARS,34020.0,7144.2,1200.0,42364.2
20240807,357,2,4.0,1536.0,4,1000004809,FULFILLED,ARS,10800.0,2268.0,0.0,13068.0
20240319,1261,1,,,1588,1000004810,FULFILLED,ARS,32400.0,6804.0,900.0,40104.0
20250206,26,1,,1487.0,1297,1000004811,FULFILLED,ARS,24696.0,5186.16,900.0,30782.16
20250423,588,2,3.0,2153.0,3,1000004812,CANCELLED,ARS,32400.0,6804.0,0.0,39204.0
20240209,17,1,,3009.0,2087,1000004813,FULFILLED,ARS,22800.0,4788.0,900.0,28488.0
20240507,730,1,,2921.0,1859,1000004814,FULFILLED,ARS,30750.0,6457.5,1500.0,38707.5
20250713,874,2,4.0,4105.0,4,1000004815,REFUNDED,ARS,29400.0,6174.0,0.0,35574.0
20250303,961,1,,3584.0,3449,1000004816,CANCELLED,ARS,30870.0,6482.7,1200.0,38552.7
20240216,1127,1,,3859.0,3087,1000004817,FULFILLED,ARS,42750.0,8977.5,1500.0,53227.5
20250215,1324,1,,1292.0,4000,1000004818,PAID,ARS,42750.0,8977.5,1500.0,53227.5
20241209,8,1,,2398.0,3121,1000004819,REFUNDED,ARS,10800.0,2268.0,1200.0,14268.0
20240426,906,2,3.0,2083.0,3,1000004820,FULFILLED,ARS,24000.0,5040.0,0.0,29040.0
20250415,807,1,,1331.0,2107,1000004821,FULFILLED,ARS,35640.0,7484.4,900.0,44024.4
20240814,1111,2,3.0,1121.0,3,1000004822,FULFILLED,ARS,51900.0,10899.0,0.0,62799.0
20240802,1279,1,,3953.0,3939,1000004823,FULFILLED,ARS,40500.0,8505.0,900.0,49905.0
20240609,728,1,,3378.0,1021,1000004824,FULFILLED,ARS,58080.0,12196.8,1200.0,71476.8
20250225,337,1,,3074.0,3508,1000004825,FULFILLED,ARS,19440.0,4082.4,900.0,24422.4
20250930,1302,1,,3103.0,1543,1000004826,CANCELLED,ARS,39600.0,8316.0,1200.0,49116.0
20241009,832,2,4.0,,4,1000004827,FULFILLED,ARS,21600.0,4536.0,0.0,26136.0
20250827,226,2,4.0,3046.0,4,1000004828,PAID,ARS,14175.0,2976.75,0.0,17151.75
20240520,810,2,2.0,3002.0,2,1000004829,PAID,ARS,102300.0,21483.0,0.0,123783.0
20250205,923,2,1.0,2886.0,1,1000004830,FULFILLED,ARS,15675.0,3291.75,0.0,18966.75
20250530,816,1,,,3967,1000004831,FULFILLED,ARS,64440.0,13532.4,900.0,78872.4
20240318,1205,1,,1380.0,3271,1000004832,FULFILLED,ARS,91920.0,19303.2,1200.0,112423.2
20250116,240,1,,3095.0,1841,1000004833,FULFILLED,ARS,28500.0,5985.0,0.0,34485.0
20240825,867,1,,3731.0,2246,1000004834,FULFILLED,ARS,32928.0,6914.88,1200.0,41042.88
20250723,60,2,3.0,4096.0,3,1000004835,FULFILLED,ARS,44100.0,9261.0,0.0,53361.0
20241009,676,1,,3223.0,2831,1000004836,PAID,ARS,56448.0,11854.08,1200.0,69502.08
20250702,1029,2,1.0,2717.0,1,1000004837,FULFILLED,ARS,32400.0,6804.0,0.0,39204.0
20240130,453,2,3.0,,3,1000004838,PAID,ARS,30780.0,6463.8,0.0,37243.8
20241130,1480,2,1.0,3146.0,1,1000004839,CANCELLED,ARS,71880.0,15094.8,0.0,86974.8
20241205,865,1,,,3189,1000004840,FULFILLED,ARS,57540.0,12083.4,1200.0,70823.4
20240120,922,1,,1600.0,1515,1000004841,PAID,ARS,43170.0,9065.7,900.0,53135.7
20240331,883,2,4.0,1440.0,4,1000004842,FULFILLED,ARS,58800.0,12348.0,0.0,71148.0
20250330,204,1,,1977.0,3158,1000004843,FULFILLED,ARS,44550.0,9355.5,0.0,53905.5
20240327,983,2,3.0,2331.0,3,1000004844,CANCELLED,ARS,42900.0,9009.0,0.0,51909.0
20240725,34,2,2.0,4144.0,2,1000004845,FULFILLED,ARS,23520.0,4939.2,0.0,28459.2
20240914,517,2,2.0,1191.0,2,1000004846,FULFILLED,ARS,94500.0,19845.0,0.0,114345.0
20240527,181,2,1.0,1601.0,1,1000004847,PAID,ARS,28500.0,5985.0,0.0,34485.0
20250919,477,2,2.0,2921.0,2,1000004848,FULFILLED,ARS,27000.0,5670.0,0.0,32670.0
20250812,344,1,,3937.0,1313,1000004849,FULFILLED,ARS,21600.0,4536.0,1200.0,27336.0
20240229,206,2,2.0,1021.0,2,1000004850,FULFILLED,ARS,13500.0,2835.0,0.0,16335.0
20250221,861,1,,1036.0,1299,1000004851,FULFILLED,ARS,25080.0,5266.8,0.0,30346.8
20241014,301,1,,4131.0,1158,1000004852,PAID,ARS,16500.0,3465.0,1500.0,21465.0
20250307,1130,2,3.0,1291.0,3,1000004853,FULFILLED,ARS,66000.0,13860.0,0.0,79860.0
20240528,1116,2,4.0,3177.0,4,1000004854,FULFILLED,ARS,27000.0,5670.0,0.0,32670.0
20250212,81,1,,2167.0,1137,1000004855,FULFILLED,ARS,33000.0,6930.0,1200.0,41130.0
20241216,954,2,4.0,4072.0,4,1000004856,FULFILLED,ARS,80280.0,16858.8,0.0,97138.8
20250215,77,2,2.0,,2,1000004857,FULFILLED,ARS,15000.0,3150.0,0.0,18150.0
20241111,549,2,3.0,2009.0,3,1000004858,FULFILLED,ARS,40500.0,8505.0,0.0,49005.0
20240814,547,2,3.0,1493.0,3,1000004859,FULFILLED,ARS,21600.0,4536.0,0.0,26136.0
20241106,991,2,3.0,2310.0,3,1000004860,CANCELLED,ARS,43200.0,9072.0,0.0,52272.0
20240827,605,1,,3703.0,3388,1000004861,FULFILLED,ARS,46200.0,9702.0,900.0,56802.0
20240322,249,2,3.0,,3,1000004862,FULFILLED,ARS,26400.0,5544.0,0.0,31944.0
20240418,547,2,3.0,1951.0,3,1000004863,FULFILLED,ARS,35280.0,7408.8,0.0,42688.8
20250828,1343,2,3.0,,3,1000004864,FULFILLED,ARS,78525.0,16490.25,0.0,95015.25
20241229,1498,1,,3847.0,1856,1000004865,FULFILLED,ARS,67500.0,14175.0,0.0,81675.0
20241216,1337,2,4.0,1545.0,4,1000004866,FULFILLED,ARS,38475.0,8079.75,0.0,46554.75
20240726,142,2,4.0,1641.0,4,1000004867,CANCELLED,ARS,21600.0,4536.0,0.0,26136.0
20240507,1390,2,4.0,1419.0,4,1000004868,FULFILLED,ARS,23760.0,4989.6,0.0,28749.6
20240801,1211,1,,3294.0,2358,1000004869,REFUNDED,ARS,31350.0,6583.5,1200.0,39133.5
20250605,1299,2,4.0,,4,1000004870,FULFILLED,ARS,24000.0,5040.0,0.0,29040.0
20250223,1351,2,1.0,1681.0,1,1000004871,REFUNDED,ARS,14700.0,3087.0,0.0,17787.0
20250907,638,1,,2901.0,3359,1000004872,FULFILLED,ARS,62490.0,13122.9,1200.0,76812.9
20250611,50,2,2.0,1283.0,2,1000004873,FULFILLED,ARS,27750.0,5827.5,0.0,33577.5
20241231,314,1,,3029.0,2098,1000004874,FULFILLED,ARS,39658.5,8328.28,1200.0,49186.78
20240129,1398,2,4.0,2087.0,4,1000004875,FULFILLED,ARS,11340.0,2381.4,0.0,13721.4
20240920,340,1,,,4015,1000004876,FULFILLED,ARS,47250.0,9922.5,1200.0,58372.5
20240510,1162,2,3.0,,3,1000004877,FULFILLED,ARS,11400.0,2394.0,0.0,13794.0
20240120,1500,2,4.0,1806.0,4,1000004878,FULFILLED,ARS,15750.0,3307.5,0.0,19057.5
20240821,1240,2,2.0,3854.0,2,1000004879,FULFILLED,ARS,38475.0,8079.75,0.0,46554.75
20250908,1251,2,3.0,2344.0,3,1000004880,FULFILLED,ARS,40500.0,8505.0,0.0,49005.0
20240421,1484,1,,3338.0,2843,1000004881,FULFILLED,ARS,61608.0,12937.68,1200.0,75745.68
20250831,395,1,,,2969,1000004882,FULFILLED,ARS,27300.0,5733.0,900.0,33933.0
20241230,839,2,4.0,1201.0,4,1000004883,REFUNDED,ARS,68904.0,14469.84,0.0,83373.84
20250812,643,1,,3550.0,3302,1000004884,FULFILLED,ARS,58860.0,12360.6,1200.0,72420.6
20240716,231,1,,2795.0,4022,1000004885,FULFILLED,ARS,20520.0,4309.2,1200.0,26029.2
20241020,69,1,,2967.0,3402,1000004886,REFUNDED,ARS,23520.0,4939.2,1500.0,29959.2
20241029,348,1,,,2657,1000004887,FULFILLED,ARS,34200.0,7182.0,1200.0,42582.0
20241005,621,1,,3572.0,3585,1000004888,FULFILLED,ARS,35280.0,7408.8,1200.0,43888.8
20240726,1138,2,1.0,2656.0,1,1000004889,FULFILLED,ARS,42750.0,8977.5,0.0,51727.5
20240802,1104,1,,3581.0,2365,1000004890,FULFILLED,ARS,23520.0,4939.2,1500.0,29959.2
20240806,302,1,,,3797,1000004891,FULFILLED,ARS,22800.0,4788.0,1200.0,28788.0
20250406,334,1,,,3217,1000004892,FULFILLED,ARS,28500.0,5985.0,1200.0,35685.0
20241204,660,2,2.0,4035.0,2,1000004893,PAID,ARS,49500.0,10395.0,0.0,59895.0
20250507,704,2,3.0,3005.0,3,1000004894,PAID,ARS,27300.0,5733.0,0.0,33033.0
20250123,201,1,,3748.0,2645,1000004895,FULFILLED,ARS,29400.0,6174.0,1500.0,37074.0
20241206,256,2,2.0,1628.0,2,1000004896,FULFILLED,ARS,12600.0,2646.0,0.0,15246.0
20240125,1136,1,,2959.0,1164,1000004897,FULFILLED,ARS,14250.0,2992.5,1500.0,18742.5
20250827,1059,1,,,1098,1000004898,PAID,ARS,28500.0,5985.0,0.0,34485.0
20250818,152,1,,1057.0,3740,1000004899,FULFILLED,ARS,10800.0,2268.0,900.0,13968.0
20250413,582,1,,1973.0,3888,1000004900,FULFILLED,ARS,29160.0,6123.6,900.0,36183.6
20250130,1138,1,,,1712,1000004901,PAID,ARS,10800.0,2268.0,0.0,13068.0
20241022,1154,1,,1834.0,1058,1000004902,FULFILLED,ARS,44100.0,9261.0,1500.0,54861.0
20240811,898,1,,1432.0,3140,1000004903,FULFILLED,ARS,25200.0,5292.0,0.0,30492.0
20240818,819,2,2.0,1707.0,2,1000004904,PAID,ARS,11880.0,2494.8,0.0,14374.8
20240121,497,1,,2941.0,2500,1000004905,FULFILLED,ARS,26400.0,5544.0,1200.0,33144.0
20250824,95,1,,2306.0,4187,1000004906,CREATED,ARS,59700.0,12537.0,1200.0,73437.0
20250428,423,2,3.0,3766.0,3,1000004907,FULFILLED,ARS,44887.5,9426.38,0.0,54313.88
20240311,548,2,1.0,2826.0,1,1000004908,CANCELLED,ARS,34200.0,7182.0,0.0,41382.0
20250723,234,2,1.0,1227.0,1,1000004909,CREATED,ARS,47850.0,10048.5,0.0,57898.5
20241004,63,1,,2378.0,2137,1000004910,FULFILLED,ARS,34560.0,7257.6,900.0,42717.6
20240710,1226,1,,2884.0,2519,1000004911,CANCELLED,ARS,15000.0,3150.0,900.0,19050.0
20250512,33,2,2.0,1689.0,2,1000004912,FULFILLED,ARS,24696.0,5186.16,0.0,29882.16
20240508,475,1,,2439.0,2780,1000004913,FULFILLED,ARS,35880.0,7534.8,1200.0,44614.8
20250914,1359,2,2.0,3102.0,2,1000004914,FULFILLED,ARS,24696.0,5186.16,0.0,29882.16
20250208,401,2,2.0,3025.0,2,1000004915,REFUNDED,ARS,23520.0,4939.2,0.0,28459.2
20250713,1189,1,,,2038,1000004916,FULFILLED,ARS,32400.0,6804.0,900.0,40104.0
20250502,824,2,4.0,3413.0,4,1000004917,FULFILLED,ARS,12000.0,2520.0,0.0,14520.0
20241125,648,1,,2495.0,1885,1000004918,CANCELLED,ARS,28500.0,5985.0,1200.0,35685.0
20250722,894,2,4.0,2099.0,4,1000004919,FULFILLED,ARS,24000.0,5040.0,0.0,29040.0
20240902,1227,1,,4053.0,1825,1000004920,PAID,ARS,32400.0,6804.0,1200.0,40404.0
20241013,817,2,2.0,3532.0,2,1000004921,PAID,ARS,71887.5,15096.38,0.0,86983.88
20241129,1335,2,2.0,3666.0,2,1000004922,CANCELLED,ARS,64248.0,13492.08,0.0,77740.08
20250619,1224,2,3.0,1963.0,3,1000004923,CREATED,ARS,30000.0,6300.0,0.0,36300.0
20240213,994,1,,3979.0,3283,1000004924,FULFILLED,ARS,55500.0,11655.0,1200.0,68355.0
20240823,1304,2,3.0,1487.0,3,1000004925,PAID,ARS,15750.0,3307.5,0.0,19057.5
20240227,329,2,4.0,1790.0,4,1000004926,PAID,ARS,14250.0,2992.5,0.0,17242.5
20240126,548,1,,2306.0,1389,1000004927,FULFILLED,ARS,12150.0,2551.5,1200.0,15901.5
20240408,942,1,,3461.0,2826,1000004928,FULFILLED,ARS,35280.0,7408.8,1200.0,43888.8
20250504,1276,2,2.0,1464.0,2,1000004929,FULFILLED,ARS,23520.0,4939.2,0.0,28459.2
20250905,112,2,3.0,3768.0,3,1000004930,FULFILLED,ARS,14700.0,3087.0,0.0,17787.0
20250511,1224,1,,2801.0,3624,1000004931,REFUNDED,ARS,15000.0,3150.0,1200.0,19350.0
20240309,1132,1,,1094.0,2815,1000004932,FULFILLED,ARS,36000.0,7560.0,900.0,44460.0
20250509,256,2,4.0,2570.0,4,1000004933,FULFILLED,ARS,34020.0,7144.2,0.0,41164.2
20240827,424,1,,1352.0,3972,1000004934,PAID,ARS,32400.0,6804.0,1200.0,40404.0
20240501,554,2,1.0,3941.0,1,1000004935,PAID,ARS,54750.0,11497.5,0.0,66247.5
20240116,724,2,2.0,1484.0,2,1000004936,FULFILLED,ARS,21600.0,4536.0,0.0,26136.0
20241009,821,1,,1796.0,3593,1000004937,FULFILLED,ARS,32400.0,6804.0,900.0,40104.0
20240423,1022,2,2.0,3160.0,2,1000004938,REFUNDED,ARS,11760.0,2469.6,0.0,14229.6
