date_id,order_id,customer_id,channel_id,store_id,address_id,carrier,tracking_number,status,shipping_fee,delivery_days
20240527,1000006504,311,2,1.0,1,PICKUP,,DELIVERED,0,1.0
20240319,1000006505,373,1,,2587,Correo Argentino,TRK-HNBL9TLNLG,DELIVERED,0,7.0
20241023,1000006506,623,1,,3747,Correo Argentino,TRK-U1CV8K80QO,DELIVERED,0,5.0
20250221,1000006507,1313,1,,3164,Correo Argentino,TRK-XM5JBUBYZ6,DELIVERED,0,4.0
20250716,1000006508,283,2,2.0,2,PICKUP,,DELIVERED,0,1.0
20250530,1000006509,734,1,,4042,Correo Argentino,TRK-F0505JQA20,DELIVERED,0,3.0
20250309,1000006510,1182,2,2.0,2,PICKUP,,DELIVERED,0,1.0
20250309,1000006511,67,2,2.0,2,PICKUP,,DELIVERED,0,1.0
20240129,1000006512,919,1,,2030,Correo Argentino,TRK-SG40E33UYK,DELIVERED,0,5.0
20240812,1000006513,737,2,4.0,4,PICKUP,,DELIVERED,0,1.0
20250622,1000006514,1267,2,1.0,1,PICKUP,,DELIVERED,0,1.0
20250227,1000006515,1345,1,,1381,Correo Argentino,TRK-64KTDZJPBL,SHIPPED,0,3.0
20240403,1000006516,1085,1,,2564,Correo Argentino,TRK-B938GQDL8T,DELIVERED,0,3.0
20250709,1000006517,126,1,,1400,Correo Argentino,TRK-VKSSX878BG,DELIVERED,0,2.0
20240824,1000006518,20,1,,1477,Correo Argentino,TRK-5RXQ3G0VTA,DELIVERED,0,4.0
20250715,1000006519,1183,1,,3629,Correo Argentino,TRK-87KJY6I6QO,SHIPPED,0,2.0
20240518,1000006520,1082,1,,1476,Correo Argentino,TRK-09Z6YEF9K5,DELIVERED,0,3.0
20241011,1000006521,349,1,,1041,Correo Argentino,TRK-WXXG2T8TWH,DELIVERED,0,3.0
20241103,1000006522,569,1,,1737,Correo Argentino,TRK-JM51M7E3SR,DELIVERED,0,7.0
20250917,1000006523,10,1,,2694,Correo Argentino,TRK-Y3ZG0X0JDR,READY,0,4.0
20250117,1000006524,1194,2,4.0,4,PICKUP,,DELIVERED,0,1.0
20250817,1000006525,1350,1,,2689,Correo Argentino,TRK-YOUE9LOLUP,DELIVERED,0,2.0
20241013,1000006526,1490,1,,1559,Correo Argentino,TRK-4Y8MWFEGZY,DELIVERED,0,4.0
20250921,1000006527,517,2,4.0,4,PICKUP,,DELIVERED,0,1.0
20240919,1000006528,907,1,,3554,Correo Argentino,TRK-86GSWLAF0R,DELIVERED,0,3.0
20240916,1000006529,115,1,,3278,Correo Argentino,TRK-NKP98TIDS7,DELIVERED,0,4.0
20241209,1000006530,415,1,,3772,Correo Argentino,TRK-DNKYJRPC8W,DELIVERED,0,3.0
,1000006531,801,2,3.0,3,PICKUP,,CANCELLED,0,
20240128,1000006532,847,1,,2544,Correo Argentino,TRK-0CTT38H5LD,DELIVERED,0,7.0
20240205,1000006533,622,1,,1537,Correo Argentino,TRK-69TJUZW2ST,DELIVERED,0,4.0
,1000006534,1288,2,2.0,2,PICKUP,,CANCELLED,0,
20250112,1000006535,1045,2,2.0,2,PICKUP,,DELIVERED,0,1.0
20250309,1000006536,523,1,,2012,Correo Argentino,TRK-SCZVRKWDCQ,DELIVERED,0,4.0
20241012,1000006537,1419,2,3.0,3,PICKUP,,SHIPPED,0,1.0
20240229,1000006538,733,2,4.0,4,PICKUP,,DELIVERED,0,1.0
20250111,1000006539,339,1,,3622,Correo Argentino,TRK-J2TXJ9WBXF,DELIVERED,0,2.0
20240827,1000006540,1434,2,2.0,2,PICKUP,,SHIPPED,0,1.0
,1000006541,853,2,2.0,2,PICKUP,,CANCELLED,0,
20250210,1000006542,799,1,,1499,Correo Argentino,TRK-191HRA5WWY,SHIPPED,0,5.0
20250719,1000006543,902,1,,3330,Correo Argentino,TRK-U3QRWZXWYE,DELIVERED,0,5.0
20240701,1000006544,1133,1,,1296,Correo Argentino,TRK-15ZOVAIL06,DELIVERED,0,2.0
20250119,1000006545,1163,1,,3753,Correo Argentino,TRK-C28AUS5IFO,SHIPPED,0,3.0
20250717,1000006546,186,1,,2758,Correo Argentino,TRK-OEN4963US1,DELIVERED,0,2.0
20250819,1000006547,671,1,,2478,Correo Argentino,TRK-8NTAFEGWFO,DELIVERED,0,3.0
20250812,1000006548,1359,1,,1214,Correo Argentino,TRK-CZXOTYRMLG,DELIVERED,0,2.0
20240222,1000006549,835,1,,3859,Correo Argentino,TRK-7ZY36NFL22,DELIVERED,0,3.0
20250915,1000006550,16,1,,2772,Correo Argentino,TRK-IR68QXVVOR,DELIVERED,0,3.0
20240523,1000006551,975,1,,2628,Correo Argentino,TRK-DLK2KDXZMW,DELIVERED,0,5.0
20250217,1000006552,597,2,4.0,4,PICKUP,,SHIPPED,0,1.0
20240425,1000006553,564,1,,3159,Correo Argentino,TRK-XAYQW39OK5,READY,0,2.0
20241227,1000006554,229,1,,1460,Correo Argentino,TRK-ZG72161GFR,DELIVERED,0,5.0
20250323,1000006555,209,1,,3262,Correo Argentino,TRK-U6WL2READW,DELIVERED,0,4.0
20241209,1000006556,236,1,,3285,Correo Argentino,TRK-6DW9TB5PLG,DELIVERED,0,3.0
20240120,1000006557,942,2,4.0,4,PICKUP,,DELIVERED,0,1.0
20250226,1000006558,1106,2,4.0,4,PICKUP,,DELIVERED,0,1.0
20240105,1000006559,778,2,1.0,1,PICKUP,,SHIPPED,0,1.0
20241223,1000006560,787,1,,3381,Correo Argentino,TRK-10EP0XSLZM,DELIVERED,0,3.0
20250611,1000006561,355,1,,1799,Correo Argentino,TRK-FVI1K9HFL1,SHIPPED,0,6.0
20250918,1000006562,1477,1,,3182,Correo Argentino,TRK-GVB96875WG,DELIVERED,0,4.0
20250123,1000006563,334,2,2.0,2,PICKUP,,SHIPPED,0,1.0
,1000006564,10,1,,2206,Correo Argentino,,CANCELLED,0,
20241001,1000006565,54,1,,2291,Correo Argentino,TRK-RHMUUSQS2E,DELIVERED,0,4.0
,1000006566,361,1,,2388,Correo Argentino,,CANCELLED,0,
20240129,1000006567,1392,1,,4189,Correo Argentino,TRK-IUNPKSNQKW,DELIVERED,0,3.0
20250622,1000006568,856,1,,1404,Correo Argentino,TRK-KUAFSI0W1G,SHIPPED,0,4.0
20240713,1000006569,543,2,3.0,3,PICKUP,,SHIPPED,0,1.0
20241012,1000006570,1356,1,,3784,Correo Argentino,TRK-ZOP7P77YLW,SHIPPED,0,4.0
20240423,1000006571,656,2,3.0,3,PICKUP,,SHIPPED,0,1.0
20250819,1000006572,1096,2,2.0,2,PICKUP,,DELIVERED,0,1.0
20250828,1000006573,478,1,,3844,Correo Argentino,TRK-YNWEC3PJQP,DELIVERED,0,3.0
,1000006574,328,1,,3329,Correo Argentino,,CANCELLED,0,
20240407,1000006575,585,2,2.0,2,PICKUP,,SHIPPED,0,1.0
20240212,1000006576,65,1,,2043,Correo Argentino,TRK-R3LC4Z8E1L,DELIVERED,0,2.0
20250311,1000006577,1379,1,,4192,Correo Argentino,TRK-SYL8SG8O59,DELIVERED,0,7.0
20240401,1000006578,212,2,4.0,4,PICKUP,,DELIVERED,0,1.0
20240421,1000006579,705,1,,1687,Correo Argentino,TRK-Y5TJSA14E7,DELIVERED,0,3.0
20250825,1000006580,1249,1,,2762,Correo Argentino,TRK-BBNZH2LCPD,DELIVERED,0,2.0
20241123,1000006581,702,2,4.0,4,PICKUP,,DELIVERED,0,1.0
20241231,1000006582,764,2,2.0,2,PICKUP,,DELIVERED,0,1.0
20250326,1000006583,1378,2,4.0,4,PICKUP,,DELIVERED,0,1.0
20250508,1000006584,204,1,,2287,Correo Argentino,TRK-1IP2RGMUPE,DELIVERED,0,3.0
,1000006585,1383,1,,2004,Correo Argentino,,CANCELLED,0,
20250725,1000006586,738,1,,3687,Correo Argentino,TRK-AXX8HKKISS,DELIVERED,0,4.0
20241113,1000006587,332,1,,3423,Correo Argentino,TRK-PGU0W3WLNE,DELIVERED,0,5.0
20250125,1000006588,1338,1,,3812,Correo Argentino,TRK-HUQM0YPRLD,DELIVERED,0,5.0
20240613,1000006589,727,2,2.0,2,PICKUP,,DELIVERED,0,1.0
20240711,1000006590,1491,1,,1485,Correo Argentino,TRK-OHJXTI8FIE,DELIVERED,0,2.0
,1000006591,136,2,2.0,2,PICKUP,,CANCELLED,0,
20240918,1000006592,1396,1,,2182,Correo Argentino,TRK-UIVRNK92BG,DELIVERED,0,4.0
,1000006593,555,2,1.0,1,PICKUP,,CANCELLED,0,
20240904,1000006594,1178,2,1.0,1,PICKUP,,SHIPPED,0,1.0
20240605,1000006595,235,1,,2165,Correo Argentino,TRK-CI4OQYTLBO,SHIPPED,0,5.0
20250101,1000006596,539,1,,2742,Correo Argentino,TRK-N4JNUEWYAV,DELIVERED,0,5.0
20250415,1000006597,553,2,2.0,2,PICKUP,,DELIVERED,0,1.0
20241208,1000006598,376,2,4.0,4,PICKUP,,SHIPPED,0,1.0
20250410,1000006599,1377,1,,1147,Correo Argentino,TRK-JU63E4P4P9,DELIVERED,0,2.0
20240403,1000006600,619,2,1.0,1,PICKUP,,DELIVERED,0,1.0
20240330,1000006601,47,1,,2479,Correo Argentino,TRK-72AD8EKSQT,DELIVERED,0,2.0
20240208,1000006602,666,2,2.0,2,PICKUP,,DELIVERED,0,1.0
20240920,1000006603,778,1,,1934,Correo Argentino,TRK-2I4RA2FK59,DELIVERED,0,3.0
20240921,1000006604,1457,1,,1548,Correo Argentino,TRK-OOJWZDUZJ5,DELIVERED,0,3.0
20240606,1000006605,932,1,,2794,Correo Argentino,TRK-16DGTDLMN9,DELIVERED,0,6.0
20240922,1000006606,478,1,,3294,Correo Argentino,TRK-HFU7URU8UB,SHIPPED,0,2.0
20250904,1000006607,1480,1,,2158,Correo Argentino,TRK-987UTMEC48,DELIVERED,0,4.0
20250418,1000006608,994,1,,3341,Correo Argentino,TRK-1B6BOEO6B3,DELIVERED,0,2.0
20241114,1000006609,165,2,1.0,1,PICKUP,,DELIVERED,0,1.0
20241212,1000006610,1126,1,,2203,Correo Argentino,TRK-GEBE0AVJ5A,DELIVERED,0,5.0
20240707,1000006611,445,1,,3407,Correo Argentino,TRK-Q5VO356FQ6,DELIVERED,0,2.0
20240603,1000006612,321,1,,3145,Correo Argentino,TRK-C7U9K2EYYL,DELIVERED,0,5.0
20250726,1000006613,975,1,,1154,Correo Argentino,TRK-7MZ8X4NYQ7,DELIVERED,0,6.0
20240720,1000006614,916,2,4.0,4,PICKUP,,SHIPPED,0,1.0
,1000006615,814,1,,1383,Correo Argentino,,CANCELLED,0,
20250613,1000006616,1227,2,3.0,3,PICKUP,,DELIVERED,0,1.0
20240212,1000006617,528,2,1.0,1,PICKUP,,DELIVERED,0,1.0
20241214,1000006618,809,2,1.0,1,PICKUP,,DELIVERED,0,1.0
20250624,1000006619,1105,2,1.0,1,PICKUP,,DELIVERED,0,1.0
20250502,1000006620,261,1,,2786,Correo Argentino,TRK-FHHA2CWHRI,SHIPPED,0,4.0
20240517,1000006621,751,2,2.0,2,PICKUP,,SHIPPED,0,1.0
,1000006622,648,2,3.0,3,PICKUP,,CANCELLED,0,
20250810,1000006623,118,2,3.0,3,PICKUP,,SHIPPED,0,1.0
20241221,1000006624,100,1,,2664,Correo Argentino,TRK-254PTZZV8C,DELIVERED,0,3.0
20250813,1000006625,780,1,,2270,Correo Argentino,TRK-WDNPSE97FF,SHIPPED,0,5.0
20240114,1000006626,91,2,4.0,4,PICKUP,,DELIVERED,0,1.0
20250314,1000006627,1355,2,1.0,1,PICKUP,,DELIVERED,0,1.0
20240229,1000006628,279,1,,4021,Correo Argentino,TRK-AAFN2Y8KB2,DELIVERED,0,2.0
,1000006629,651,1,,3814,Correo Argentino,,CANCELLED,0,
20240314,1000006630,1359,1,,3570,Correo Argentino,TRK-14VXEVC66L,DELIVERED,0,4.0
20240708,1000006631,589,1,,1307,Correo Argentino,TRK-5L4LLEUJ15,SHIPPED,0,3.0
20250911,1000006632,1489,2,1.0,1,PICKUP,,SHIPPED,0,1.0
20240914,1000006633,776,2,1.0,1,PICKUP,,DELIVERED,0,1.0
20250206,1000006634,257,1,,3528,Correo Argentino,TRK-EFCF5P8H0Y,DELIVERED,0,5.0
20250917,1000006635,252,1,,2903,Correo Argentino,TRK-RYRSJBYJXN,DELIVERED,0,2.0
20250304,1000006636,1036,1,,2227,Correo Argentino,TRK-9NQNW8XZDA,DELIVERED,0,3.0
20250104,1000006637,456,1,,3537,Correo Argentino,TRK-QYOTPGOCT7,DELIVERED,0,4.0
20250507,1000006638,707,1,,2359,Correo Argentino,TRK-L599S9QCK3,DELIVERED,0,5.0
,1000006639,548,1,,1504,Correo Argentino,,CANCELLED,0,
20241225,1000006640,575,1,,3723,Correo Argentino,TRK-F5G334OP7H,DELIVERED,0,3.0
20240129,1000006641,970,1,,1333,Correo Argentino,TRK-IBCS7IB36Q,DELIVERED,0,3.0
20250731,1000006642,1310,1,,1280,Correo Argentino,TRK-7MH2089GJV,DELIVERED,0,2.0
20250801,1000006643,135,1,,2319,Correo Argentino,TRK-5U892IWRCU,DELIVERED,0,2.0
20250902,1000006644,814,1,,3395,Correo Argentino,TRK-ZAFUULI79X,SHIPPED,0,3.0
20241120,1000006645,248,1,,2458,Correo Argentino,TRK-OW8ERKF6Z3,DELIVERED,0,5.0
20240501,1000006646,966,1,,1415,Correo Argentino,TRK-742PX4OROK,DELIVERED,0,3.0
20240911,1000006647,380,1,,3083,Correo Argentino,TRK-ZACCWGSG1L,DELIVERED,0,2.0
20240120,1000006648,1144,1,,3822,Correo Argentino,TRK-66G3C6JCLB,SHIPPED,0,4.0
20250730,1000006649,487,2,3.0,3,PICKUP,,DELIVERED,0,1.0
,1000006650,903,2,3.0,3,PICKUP,,CANCELLED,0,
20250824,1000006651,1383,1,,2648,Correo Argentino,TRK-T5HW1ODOJK,DELIVERED,0,3.0
20250503,1000006652,1292,1,,1818,Correo Argentino,TRK-4317GHXTBI,DELIVERED,0,2.0
20240829,1000006653,190,1,,2958,Correo Argentino,TRK-L9ESAM98AM,DELIVERED,0,2.0
20250119,1000006654,159,2,4.0,4,PICKUP,,DELIVERED,0,1.0
,1000006655,1229,1,,1012,Correo Argentino,,CANCELLED,0,
,1000006656,886,1,,3337,Correo Argentino,,CANCELLED,0,
20241213,1000006657,271,2,2.0,2,PICKUP,,DELIVERED,0,1.0
20250301,1000006658,143,1,,1470,Correo Argentino,TRK-BH7M4IUB9Q,DELIVERED,0,3.0
20250721,1000006659,1043,2,1.0,1,PICKUP,,DELIVERED,0,1.0
20250730,1000006660,432,2,3.0,3,PICKUP,,DELIVERED,0,1.0
20240828,1000006661,521,1,,2650,Correo Argentino,TRK-H49KTUV7NU,SHIPPED,0,6.0
20240308,1000006662,1159,1,,3251,Correo Argentino,TRK-VMT3UZTVTA,DELIVERED,0,4.0
20240104,1000006663,668,2,2.0,2,PICKUP,,DELIVERED,0,1.0
20250204,1000006664,789,1,,3684,Correo Argentino,TRK-6ABZTIP6T1,READY,0,7.0
20250415,1000006665,1315,1,,3064,Correo Argentino,TRK-E5X2VO8OIR,DELIVERED,0,6.0
20250615,1000006666,760,2,3.0,3,PICKUP,,DELIVERED,0,1.0
,1000006667,419,2,4.0,4,PICKUP,,CANCELLED,0,
20240812,1000006668,1231,2,1.0,1,PICKUP,,DELIVERED,0,1.0
20240228,1000006669,1222,2,3.0,3,PICKUP,,DELIVERED,0,1.0
20240728,1000006670,1480,1,,3569,Correo Argentino,TRK-OT80XJCHXT,SHIPPED,0,5.0
,1000006671,1476,2,3.0,3,PICKUP,,CANCELLED,0,
20250428,1000006672,873,1,,3577,Correo Argentino,TRK-UXGVEGETGP,SHIPPED,0,3.0
20240816,1000006673,201,2,3.0,3,PICKUP,,DELIVERED,0,1.0
20240325,1000006674,301,2,2.0,2,PICKUP,,DELIVERED,0,1.0
20240418,1000006675,1413,2,2.0,2,PICKUP,,SHIPPED,0,1.0
20240316,1000006676,881,2,1.0,1,PICKUP,,DELIVERED,0,1.0
20240723,1000006677,606,1,,3969,Correo Argentino,TRK-Y6V9L8DHJU,READY,0,3.0
20250909,1000006678,649,1,,4165,Correo Argentino,TRK-9TQ6DS6ATW,DELIVERED,0,2.0
20241015,1000006679,286,2,4.0,4,PICKUP,,DELIVERED,0,1.0
20251001,1000006680,318,1,,3028,Correo Argentino,TRK-D5AIKPIPLB,DELIVERED,0,5.0
20250506,1000006681,1143,2,1.0,1,PICKUP,,DELIVERED,0,1.0
20240713,1000006682,1228,2,2.0,2,PICKUP,,SHIPPED,0,1.0
20240816,1000006683,948,1,,3554,Correo Argentino,TRK-B83HRJWCGS,DELIVERED,0,5.0
20241209,1000006684,1078,1,,1992,Correo Argentino,TRK-6CNQ75YA0S,DELIVERED,0,4.0
20241102,1000006685,400,2,2.0,2,PICKUP,,SHIPPED,0,1.0
,1000006686,942,2,3.0,3,PICKUP,,CANCELLED,0,
20250731,1000006687,518,1,,3480,Correo Argentino,TRK-8XTNTJ2XRH,SHIPPED,0,2.0
20240522,1000006688,815,2,4.0,4,PICKUP,,DELIVERED,0,1.0
20240205,1000006689,743,1,,3429,Correo Argentino,TRK-426SYMI62F,DELIVERED,0,5.0
20240201,1000006690,736,2,3.0,3,PICKUP,,DELIVERED,0,1.0
20240714,1000006691,445,2,4.0,4,PICKUP,,DELIVERED,0,1.0
20241231,1000006692,557,2,2.0,2,PICKUP,,DELIVERED,0,1.0
20250822,1000006693,141,1,,4100,Correo Argentino,TRK-1GBFY9GSZ1,DELIVERED,0,4.0
20250401,1000006694,174,2,1.0,1,PICKUP,,DELIVERED,0,1.0
,1000006695,958,1,,3983,Correo Argentino,,CANCELLED,0,
20250503,1000006696,990,1,,2787,Correo Argentino,TRK-F3PPPFNROA,DELIVERED,0,2.0
20240720,1000006697,1137,1,,1580,Correo Argentino,TRK-Y044S1LDE2,DELIVERED,0,3.0
20240926,1000006698,402,1,,3837,Correo Argentino,TRK-XE2FAZ0HX5,SHIPPED,0,5.0
,1000006699,1143,2,2.0,2,PICKUP,,CANCELLED,0,
20240515,1000006700,547,2,4.0,4,PICKUP,,DELIVERED,0,1.0
20241012,1000006701,22,2,2.0,2,PICKUP,,DELIVERED,0,1.0
20240711,1000006702,1222,1,,2809,Correo Argentino,TRK-ZJPLBHL1US,DELIVERED,0,2.0
20240206,1000006703,340,1,,2381,Correo Argentino,TRK-X4CBRX5H3H,DELIVERED,0,4.0
20240309,1000006704,243,1,,3601,Correo Argentino,TRK-WSGBLQ143W,SHIPPED,0,2.0
20250726,1000006705,28,1,,2351,Correo Argentino,TRK-MLNLSUYEP9,DELIVERED,0,4.0
20241202,1000006706,158,2,4.0,4,PICKUP,,DELIVERED,0,1.0
20240127,1000006707,238,2,3.0,3,PICKUP,,DELIVERED,0,1.0
,1000006708,1410,2,4.0,4,PICKUP,,CANCELLED,0,
20250427,1000006709,343,1,,2466,Correo Argentino,TRK-NTQ09TCGXV,DELIVERED,0,3.0
20240826,1000006710,1252,1,,1909,Correo Argentino,TRK-DMT0TX5FNT,SHIPPED,0,5.0
20240623,1000006711,1347,1,,2123,Correo Argentino,TRK-0N53P1PFUP,DELIVERED,0,5.0
20250308,1000006712,765,1,,2365,Correo Argentino,TRK-EIVHPM1M2L,DELIVERED,0,5.0
20250726,1000006713,841,1,,3869,Correo Argentino,TRK-QDG4FVFG2S,DELIVERED,0,4.0
20250129,1000006714,1487,1,,2195,Correo Argentino,TRK-IX2N6AARHN,DELIVERED,0,3.0
20250316,1000006715,837,1,,3465,Correo Argentino,TRK-4HL8FE3YD9,SHIPPED,0,4.0
20240211,1000006716,184,2,2.0,2,PICKUP,,DELIVERED,0,1.0
20241012,1000006717,1166,2,1.0,1,PICKUP,,DELIVERED,0,1.0
20241015,1000006718,997,1,,2531,Correo Argentino,TRK-382MDIBV83,DELIVERED,0,6.0
20250124,1000006719,1034,1,,1360,Correo Argentino,TRK-KIQB6LCZ61,DELIVERED,0,5.0
20240812,1000006720,398,1,,3663,Correo Argentino,TRK-XSSXOSCCX1,DELIVERED,0,5.0
20240208,1000006721,162,2,1.0,1,PICKUP,,DELIVERED,0,1.0
20240809,1000006722,501,2,2.0,2,PICKUP,,SHIPPED,0,1.0
20250409,1000006723,794,1,,1066,Correo Argentino,TRK-J3I6Y7CKFU,DELIVERED,0,3.0
20241112,1000006724,8,1,,3543,Correo Argentino,TRK-4E84WEPK8E,DELIVERED,0,4.0
,1000006725,176,1,,1991,Correo Argentino,,CANCELLED,0,
20240510,1000006726,52,1,,2354,Correo Argentino,TRK-8RIZFTC52H,DELIVERED,0,5.0
20250313,1000006727,451,1,,2513,Correo Argentino,TRK-STDFKMYG0E,DELIVERED,0,2.0
20240923,1000006728,913,2,4.0,4,PICKUP,,DELIVERED,0,1.0
20240805,1000006729,1425,1,,2696,Correo Argentino,TRK-G0T4YBSP4Y,DELIVERED,0,4.0
20250820,1000006730,1163,1,,1356,Correo Argentino,TRK-UUBSPKV2L1,DELIVERED,0,5.0
20240228,1000006731,1199,1,,3010,Correo Argentino,TRK-R0ZK20BCUA,DELIVERED,0,4.0
20240320,1000006732,1433,1,,2712,Correo Argentino,TRK-S2YTOB88JV,DELIVERED,0,2.0
20240625,1000006733,1321,1,,1773,Correo Argentino,TRK-I4FRVM27TH,DELIVERED,0,3.0
20250619,1000006734,713,1,,1591,Correo Argentino,TRK-AK7P3MXLLM,DELIVERED,0,3.0
20250224,1000006735,1331,1,,2762,Correo Argentino,TRK-86ANKMM71Q,DELIVERED,0,4.0
20240629,1000006736,979,2,4.0,4,PICKUP,,DELIVERED,0,1.0
20250826,1000006737,820,1,,3376,Correo Argentino,TRK-MPNHUW85XP,SHIPPED,0,6.0
20250610,1000006738,1267,1,,3061,Correo Argentino,TRK-8SQSIOL8GB,DELIVERED,0,4.0
20250731,1000006739,184,2,3.0,3,PICKUP,,DELIVERED,0,1.0
20250129,1000006740,486,1,,3783,Correo Argentino,TRK-8BCK952DCI,DELIVERED,0,6.0
20241023,1000006741,417,1,,2476,Correo Argentino,TRK-4W1DUJXP8Z,DELIVERED,0,5.0
20240519,1000006742,982,1,,1533,Correo Argentino,TRK-WW0Z2CYX3U,SHIPPED,0,4.0
,1000006743,1491,2,2.0,2,PICKUP,,CANCELLED,0,
20240203,1000006744,45,1,,1793,Correo Argentino,TRK-6WZELI4QB9,DELIVERED,0,7.0
20250525,1000006745,535,1,,3903,Correo Argentino,TRK-HSAW4GHAQ5,DELIVERED,0,5.0
20240512,1000006746,177,1,,3029,Correo Argentino,TRK-4RKKV23ET3,SHIPPED,0,2.0
20250716,1000006747,1229,2,4.0,4,PICKUP,,DELIVERED,0,1.0
,1000006748,1317,1,,1407,Correo Argentino,,CANCELLED,0,
,1000006749,737,1,,3279,Correo Argentino,,CANCELLED,0,
20240313,1000006750,158,1,,1723,Correo Argentino,TRK-G8FUG9YTSY,DELIVERED,0,5.0
20240725,1000006751,915,2,3.0,3,PICKUP,,DELIVERED,0,1.0
20250201,1000006752,281,1,,1118,Correo Argentino,TRK-2M6Q8H9SPC,DELIVERED,0,5.0
20250224,1000006753,403,1,,4101,Correo Argentino,TRK-WV9WIA1KDP,DELIVERED,0,2.0
20250716,1000006754,955,1,,2966,Correo Argentino,TRK-MLWJQ4CFPD,DELIVERED,0,5.0
20240615,1000006755,991,1,,1208,Correo Argentino,TRK-8ASSA0D1WL,DELIVERED,0,5.0
20250910,1000006756,1128,2,2.0,2,PICKUP,,DELIVERED,0,1.0
20240407,1000006757,1399,2,4.0,4,PICKUP,,DELIVERED,0,1.0
20250126,1000006758,1366,2,4.0,4,PICKUP,,DELIVERED,0,1.0
20240724,1000006759,654,1,,2240,Correo Argentino,TRK-ZB01PFZYSU,DELIVERED,0,2.0
20240710,1000006760,791,1,,1927,Correo Argentino,TRK-CYLRORFD81,DELIVERED,0,5.0
20250804,1000006761,246,2,3.0,3,PICKUP,,DELIVERED,0,1.0
20241207,1000006762,997,2,2.0,2,PICKUP,,DELIVERED,0,1.0
20250216,1000006763,122,1,,4191,Correo Argentino,TRK-0XD5880F5N,DELIVERED,0,4.0
20250411,1000006764,522,2,4.0,4,PICKUP,,SHIPPED,0,1.0
20240916,1000006765,978,1,,3648,Correo Argentino,TRK-NWTS9PT6VX,DELIVERED,0,2.0
20250622,1000006766,1380,1,,3726,Correo Argentino,TRK-4FYS4IT0QW,DELIVERED,0,4.0
20250310,1000006767,731,2,1.0,1,PICKUP,,DELIVERED,0,1.0
20250430,1000006768,406,1,,2079,Correo Argentino,TRK-AOOIN7AQP9,DELIVERED,0,2.0
20240126,1000006769,254,2,1.0,1,PICKUP,,DELIVERED,0,1.0
20240121,1000006770,412,1,,3948,Correo Argentino,TRK-SRQAA06IOU,DELIVERED,0,4.0
20241213,1000006771,1233,1,,3233,Correo Argentino,TRK-0R8QA9IR6Y,DELIVERED,0,3.0
20240224,1000006772,335,2,2.0,2,PICKUP,,READY,0,1.0
20250501,1000006773,867,1,,2,Correo Argentino,TRK-71XKQR999E,DELIVERED,0,3.0
20241214,1000006774,155,1,,1929,Correo Argentino,TRK-J9NYPU4KT4,DELIVERED,0,4.0
20241008,1000006775,168,2,2.0,2,PICKUP,,DELIVERED,0,1.0
20240126,1000006776,1405,1,,3407,Correo Argentino,TRK-OS1A3RKP58,DELIVERED,0,4.0
20241124,1000006777,1255,1,,1642,Correo Argentino,TRK-4U2K9PLTJS,DELIVERED,0,5.0
20250409,1000006778,66,1,,1189,Correo Argentino,TRK-YJ2XEQLO3M,DELIVERED,0,4.0
,1000006779,228,2,2.0,2,PICKUP,,CANCELLED,0,
20240505,1000006780,1191,2,2.0,2,PICKUP,,SHIPPED,0,1.0
20241103,1000006781,549,2,3.0,3,PICKUP,,DELIVERED,0,1.0
20250406,1000006782,384,1,,2850,Correo Argentino,TRK-QHY5IYESY3,DELIVERED,0,4.0
20240711,1000006783,565,2,1.0,1,PICKUP,,SHIPPED,0,1.0
20250822,1000006784,1398,2,3.0,3,PICKUP,,SHIPPED,0,1.0
20250118,1000006785,492,2,2.0,2,PICKUP,,DELIVERED,0,1.0
20241213,1000006786,1459,2,3.0,3,PICKUP,,DELIVERED,0,1.0
20240411,1000006787,972,2,4.0,4,PICKUP,,DELIVERED,0,1.0
20250321,1000006788,965,2,4.0,4,PICKUP,,DELIVERED,0,1.0
20250125,1000006789,1161,2,4.0,4,PICKUP,,DELIVERED,0,1.0
,1000006790,1258,1,,4104,Correo Argentino,,CANCELLED,0,
20240624,1000006791,322,1,,2961,Correo Argentino,TRK-NST6VKTV0G,SHIPPED,0,5.0
20250515,1000006792,1023,2,3.0,3,PICKUP,,DELIVERED,0,1.0
20241010,1000006793,653,2,1.0,1,PICKUP,,DELIVERED,0,1.0
20241017,1000006794,282,2,4.0,4,PICKUP,,DELIVERED,0,1.0
20250701,1000006795,1400,1,,1249,Correo Argentino,TRK-N6Q9BG8FYR,DELIVERED,0,4.0
20250506,1000006796,727,2,4.0,4,PICKUP,,DELIVERED,0,1.0
20240830,1000006797,1238,1,,1557,Correo Argentino,TRK-MJ7Z2AE3O7,DELIVERED,0,4.0
20250202,1000006798,769,1,,1456,Correo Argentino,TRK-VUU8UCLZ3B,DELIVERED,0,2.0
20250603,1000006799,16,2,1.0,1,PICKUP,,DELIVERED,0,1.0
20250421,1000006800,1116,1,,2408,Correo Argentino,TRK-D8SA9Q7V4G,SHIPPED,0,5.0
20240928,1000006801,118,2,1.0,1,PICKUP,,DELIVERED,0,1.0
20250911,1000006802,339,1,,2586,Correo Argentino,TRK-05M70LZEXE,DELIVERED,0,3.0
20240715,1000006803,1296,1,,1863,Correo Argentino,TRK-VOR2XL5ZP2,DELIVERED,0,2.0
20240314,1000006804,1477,2,2.0,2,PICKUP,,SHIPPED,0,1.0
