date_id,customer_id,channel_id,nps_id,score,comment
20241207,1238,2,13000001105,8,Muy conforme con la calidad
20250820,184,1,13000001106,6,Muy conforme con la calidad
20250929,498,2,13000001107,7,Entrega rápida y producto excelente
20240907,1117,2,13000001108,7,Atención muy buena
20250812,469,1,13000001109,10,Podría mejorar el empaque
20240804,815,1,13000001110,5,Entrega rápida y producto excelente
20240820,282,2,13000001111,10,Tardó un poco más de lo esperado
20250101,335,2,13000001112,9,
20250117,261,1,13000001113,6,Todo perfecto
20250126,540,2,13000001114,7,
20241019,989,1,13000001115,6,Atención muy buena
20250808,354,1,13000001116,9,Atención muy buena
20250529,487,1,13000001117,1,
20240905,553,2,13000001118,9,Podría mejorar el empaque
20250506,1111,2,13000001119,7,Podría mejorar el empaque
20240731,293,1,13000001120,1,Volvería a comprar
20250310,814,1,13000001121,7,Volvería a comprar
20240220,444,2,13000001122,7,Todo perfecto
20250707,69,2,13000001123,8,Volvería a comprar
20250315,1074,1,13000001124,8,Entrega rápida y producto excelente
20240620,121,2,13000001125,3,Entrega rápida y producto excelente
20250102,1418,2,13000001126,3,Podría mejorar el empaque
20250311,1317,2,13000001127,4,Entrega rápida y producto excelente
20240808,317,1,13000001128,8,
20250622,1159,2,13000001129,9,Muy conforme con la calidad
20250727,876,1,13000001130,9,Podría mejorar el empaque
20250415,159,2,13000001131,8,Atención muy buena
20240514,1246,2,13000001132,8,Entrega rápida y producto excelente
20241215,831,1,13000001133,9,Todo perfecto
20250110,14,2,13000001134,9,
20241114,52,2,13000001135,8,Tardó un poco más de lo esperado
20240530,63,1,13000001136,0,
20240725,714,2,13000001137,7,Entrega rápida y producto excelente
20240830,276,2,13000001138,9,Atención muy buena
20240406,165,2,13000001139,7,Muy conforme con la calidad
20240305,361,1,13000001140,7,Podría mejorar el empaque
20240707,1339,1,13000001141,8,Podría mejorar el empaque
20240120,56,2,13000001142,9,Muy conforme con la calidad
20250927,665,2,13000001143,2,Entrega rápida y producto excelente
20240516,1475,1,13000001144,10,Todo perfecto
20250328,1356,1,13000001145,7,Atención muy buena
20241027,142,2,13000001146,8,
20250904,466,2,13000001147,8,Podría mejorar el empaque
20241112,1169,1,13000001148,7,Tardó un poco más de lo esperado
20250110,634,1,13000001149,9,Tardó un poco más de lo esperado
20240109,209,2,13000001150,9,Muy conforme con la calidad
20241210,1157,1,13000001151,9,Podría mejorar el empaque
20250227,1258,1,13000001152,8,Podría mejorar el empaque
20240404,663,1,13000001153,0,Todo perfecto
20240430,785,1,13000001154,8,Tardó un poco más de lo esperado
20241229,267,2,13000001155,8,Todo perfecto
20251001,655,1,13000001156,6,Entrega rápida y producto excelente
20241215,757,1,13000001157,7,Atención muy buena
20250801,1329,1,13000001158,9,Atención muy buena
20250520,542,1,13000001159,10,Muy conforme con la calidad
20240216,316,2,13000001160,8,Podría mejorar el empaque
20250724,398,1,13000001161,1,
20250620,964,1,13000001162,8,Entrega rápida y producto excelente
20241116,854,2,13000001163,10,Volvería a comprar
20240421,1065,2,13000001164,7,Atención muy buena
20240901,359,1,13000001165,9,Muy conforme con la calidad
20240430,174,1,13000001166,4,Volvería a comprar
20250101,1333,1,13000001167,9,Podría mejorar el empaque
20240522,901,2,13000001168,0,
20240429,977,1,13000001169,10,Podría mejorar el empaque
20250524,757,1,13000001170,7,Atención muy buena
20241019,1029,1,13000001171,9,
20250320,904,1,13000001172,8,Muy conforme con la calidad
20250524,716,1,13000001173,5,
20250210,1463,2,13000001174,8,
20250203,800,2,13000001175,9,Tardó un poco más de lo esperado
20250203,1366,2,13000001176,8,
20240927,1009,1,13000001177,8,Entrega rápida y producto excelente
20250916,487,2,13000001178,8,Podría mejorar el empaque
20240605,970,1,13000001179,9,Todo perfecto
20240928,1127,1,13000001180,10,
20240930,22,1,13000001181,6,Atención muy buena
20241212,1401,1,13000001182,9,Todo perfecto
20240409,571,2,13000001183,10,Muy conforme con la calidad
20240416,1061,1,13000001184,7,Podría mejorar el empaque
20250311,143,1,13000001185,8,Muy conforme con la calidad
20250725,712,1,13000001186,1,
20250418,649,1,13000001187,6,
20250526,317,1,13000001188,8,Volvería a comprar
20250513,16,2,13000001189,7,Atención muy buena
20241201,175,2,13000001190,9,Muy conforme con la calidad
20240730,694,2,13000001191,5,
20240819,1377,1,13000001192,9,Muy conforme con la calidad
20240311,653,2,13000001193,5,Todo perfecto
20250117,1328,1,13000001194,8,Todo perfecto
20250210,850,1,13000001195,8,
20240325,1043,2,13000001196,10,Muy conforme con la calidad
20240608,120,2,13000001197,9,Tardó un poco más de lo esperado
20240625,374,1,13000001198,1,Podría mejorar el empaque
20250523,1023,2,13000001199,10,Entrega rápida y producto excelente
20240829,1435,1,13000001200,4,Muy conforme con la calidad
20240501,1022,2,13000001201,4,Volvería a comprar
20250427,397,2,13000001202,5,Atención muy buena
20250226,539,1,13000001203,1,Tardó un poco más de lo esperado
20240428,662,2,13000001204,7,Podría mejorar el empaque
20250208,413,2,13000001205,7,Podría mejorar el empaque
20240925,978,1,13000001206,7,
20240310,94,1,13000001207,8,Todo perfecto
20250112,593,2,13000001208,9,Volvería a comprar
20251009,3,1,13000001209,10,Podría mejorar el empaque
20240301,986,1,13000001210,9,Muy conforme con la calidad
20250722,1097,1,13000001211,5,Tardó un poco más de lo esperado
20240208,1298,2,13000001212,8,Podría mejorar el empaque
20240225,968,2,13000001213,0,
20240208,256,2,13000001214,10,Entrega rápida y producto excelente
20250624,165,2,13000001215,7,Podría mejorar el empaque
20240409,74,2,13000001216,8,Volvería a comprar
20240628,610,1,13000001217,9,Entrega rápida y producto excelente
20240705,1181,1,13000001218,8,Atención muy buena
20250720,1198,1,13000001219,7,
20251006,383,2,13000001220,9,Tardó un poco más de lo esperado
20241220,327,1,13000001221,4,Tardó un poco más de lo esperado
20250523,1118,1,13000001222,3,Muy conforme con la calidad
20240911,1093,2,13000001223,5,Muy conforme con la calidad
20250713,348,1,13000001224,10,Podría mejorar el empaque
20250407,988,1,13000001225,9,Tardó un poco más de lo esperado
20240708,1242,1,13000001226,8,Atención muy buena
20240219,645,2,13000001227,8,
20240221,1068,1,13000001228,7,Volvería a comprar
20250625,523,1,13000001229,9,Atención muy buena
20240208,624,1,13000001230,0,Muy conforme con la calidad
20240418,705,2,13000001231,6,Muy conforme con la calidad
20250117,12,2,13000001232,3,Entrega rápida y producto excelente
20250409,748,1,13000001233,9,
20240320,922,2,13000001234,9,
20250222,637,2,13000001235,7,Muy conforme con la calidad
20250224,1225,2,13000001236,8,Tardó un poco más de lo esperado
20240115,1336,2,13000001237,3,Tardó un poco más de lo esperado
20250128,1006,1,13000001238,6,Volvería a comprar
20241013,717,1,13000001239,9,Tardó un poco más de lo esperado
20250429,1117,1,13000001240,5,Entrega rápida y producto excelente
20250905,547,1,13000001241,7,Todo perfecto
20240406,1073,2,13000001242,6,
20250903,611,2,13000001243,9,Tardó un poco más de lo esperado
20250301,1315,2,13000001244,7,Muy conforme con la calidad
20250408,881,2,13000001245,10,Todo perfecto
20240916,475,1,13000001246,7,Tardó un poco más de lo esperado
20250429,1015,1,13000001247,5,Muy conforme con la calidad
20240611,574,2,13000001248,7,Entrega rápida y producto excelente
20240425,71,1,13000001249,9,
20250926,737,2,13000001250,9,Muy conforme con la calidad
20241213,1060,2,13000001251,4,Atención muy buena
20240414,1145,2,13000001252,8,Atención muy buena
20240727,1256,1,13000001253,10,Todo perfecto
20250706,1063,2,13000001254,9,Tardó un poco más de lo esperado
20250212,551,1,13000001255,0,Volvería a comprar
20250111,248,2,13000001256,5,Volvería a comprar
20240630,831,1,13000001257,6,
20240417,968,2,13000001258,10,Entrega rápida y producto excelente
20240419,1010,1,13000001259,3,Todo perfecto
20240331,509,2,13000001260,10,Tardó un poco más de lo esperado
20250224,767,2,13000001261,8,Podría mejorar el empaque
20250305,795,1,13000001262,8,Podría mejorar el empaque
20250312,712,1,13000001263,8,
20240528,273,1,13000001264,9,Entrega rápida y producto excelente
20240713,818,1,13000001265,6,Todo perfecto
20240311,513,2,13000001266,6,
20240524,1026,2,13000001267,10,Todo perfecto
20250524,1347,2,13000001268,8,
20240310,258,1,13000001269,2,Entrega rápida y producto excelente
20250401,1010,1,13000001270,10,Atención muy buena
20241007,220,2,13000001271,7,Tardó un poco más de lo esperado
20250220,1048,1,13000001272,8,Volvería a comprar
20240224,1300,1,13000001273,8,
20250407,262,2,13000001274,8,Volvería a comprar
20240728,1141,2,13000001275,10,Volvería a comprar
20240124,1234,2,13000001276,8,Tardó un poco más de lo esperado
20241226,554,1,13000001277,8,Volvería a comprar
20240523,730,1,13000001278,9,Entrega rápida y producto excelente
20240415,578,2,13000001279,9,Podría mejorar el empaque
20250929,1133,1,13000001280,8,Todo perfecto
20250225,272,1,13000001281,9,Muy conforme con la calidad
20240501,705,1,13000001282,7,Todo perfecto
20250719,1304,2,13000001283,3,Volvería a comprar
20240609,1274,2,13000001284,5,Podría mejorar el empaque
20250725,38,1,13000001285,1,Volvería a comprar
20241129,1037,2,13000001286,1,Atención muy buena
20250702,1438,1,13000001287,10,Tardó un poco más de lo esperado
20241214,621,1,13000001288,9,
20250603,177,1,13000001289,7,Todo perfecto
20240206,1116,2,13000001290,6,Atención muy buena
20240228,537,2,13000001291,6,Muy conforme con la calidad
20250321,233,2,13000001292,10,Todo perfecto
20250520,358,1,13000001293,9,Tardó un poco más de lo esperado
20240922,544,1,13000001294,6,Atención muy buena
20250119,694,2,13000001295,7,Muy conforme con la calidad
20250630,1267,2,13000001296,6,
20241215,491,1,13000001297,10,
20250620,536,1,13000001298,10,Volvería a comprar
20240923,403,1,13000001299,6,Podría mejorar el empaque
20250809,856,1,13000001300,9,Volvería a comprar
20240219,184,2,13000001301,7,Todo perfecto
20240114,349,1,13000001302,10,Todo perfecto
20241207,356,1,13000001303,4,Atención muy buena
20241106,818,2,13000001304,8,Podría mejorar el empaque
20240912,1251,2,13000001305,4,Todo perfecto
20251002,85,2,13000001306,8,Tardó un poco más de lo esperado
20250122,255,1,13000001307,10,Podría mejorar el empaque
20250330,929,2,13000001308,8,Entrega rápida y producto excelente
20240925,541,2,13000001309,6,Muy conforme con la calidad
20250830,116,2,13000001310,4,
20250411,402,1,13000001311,8,Todo perfecto
20240429,922,2,13000001312,3,Entrega rápida y producto excelente
20240223,1484,2,13000001313,6,
20240815,986,1,13000001314,1,Muy conforme con la calidad
20241225,155,1,13000001315,6,Entrega rápida y producto excelente
20240611,138,1,13000001316,7,Tardó un poco más de lo esperado
20240122,556,1,13000001317,9,
20250930,401,1,13000001318,6,
20250902,267,2,13000001319,0,Muy conforme con la calidad
20240817,776,1,13000001320,6,
20250305,186,1,13000001321,7,
20240210,1330,1,13000001322,0,Muy conforme con la calidad
20240126,32,1,13000001323,9,Muy conforme con la calidad
20241029,7,1,13000001324,6,Tardó un poco más de lo esperado
20240128,358,1,13000001325,9,Muy conforme con la calidad
20240311,129,1,13000001326,0,
20250623,829,2,13000001327,7,Atención muy buena
20240809,1129,2,13000001328,9,Todo perfecto
20250212,1297,1,13000001329,6,Entrega rápida y producto excelente
20241220,1001,1,13000001330,10,Atención muy buena
20240307,1222,2,13000001331,9,Muy conforme con la calidad
20240428,961,1,13000001332,6,Entrega rápida y producto excelente
20240806,147,1,13000001333,9,Volvería a comprar
20250618,1439,1,13000001334,9,Entrega rápida y producto excelente
20250405,880,2,13000001335,10,Atención muy buena
20250312,208,2,13000001336,10,Entrega rápida y producto excelente
20240829,1240,2,13000001337,8,
20250826,956,2,13000001338,9,Tardó un poco más de lo esperado
20250610,1212,2,13000001339,3,Volvería a comprar
20250725,112,1,13000001340,9,Podría mejorar el empaque
20250613,999,1,13000001341,10,Todo perfecto
20250318,1381,1,13000001342,10,Atención muy buena
20240917,935,2,13000001343,8,
20250310,1412,1,13000001344,10,Todo perfecto
20251002,296,1,13000001345,7,Podría mejorar el empaque
20240223,933,1,13000001346,3,Entrega rápida y producto excelente
20250928,954,1,13000001347,9,Volvería a comprar
20241023,269,2,13000001348,7,Tardó un poco más de lo esperado
20250815,281,2,13000001349,5,Volvería a comprar
20250608,359,2,13000001350,8,Muy conforme con la calidad
20250628,492,1,13000001351,9,
20250522,489,2,13000001352,5,Podría mejorar el empaque
20250711,386,2,13000001353,7,Entrega rápida y producto excelente
20250821,1329,1,13000001354,7,Entrega rápida y producto excelente
20240226,649,2,13000001355,5,Volvería a comprar
20250517,684,1,13000001356,9,Tardó un poco más de lo esperado
20250929,928,2,13000001357,8,
20250525,1096,1,13000001358,5,Muy conforme con la calidad
20250625,546,1,13000001359,10,Muy conforme con la calidad
20240324,121,1,13000001360,10,
20240616,400,2,13000001361,10,Volvería a comprar
20240128,383,1,13000001362,10,Tardó un poco más de lo esperado
20240511,518,1,13000001363,9,
20250315,1130,2,13000001364,9,Atención muy buena
20250913,921,2,13000001365,5,Todo perfecto
20240920,42,1,13000001366,8,
20240726,1459,1,13000001367,2,Muy conforme con la calidad
20250922,1172,2,13000001368,0,Atención muy buena
20250904,300,1,13000001369,7,Podría mejorar el empaque
20240225,23,2,13000001370,10,Todo perfecto
20250908,321,1,13000001371,5,Muy conforme con la calidad
20241226,426,1,13000001372,8,
20250716,594,2,13000001373,9,Volvería a comprar
20240709,1483,2,13000001374,9,Podría mejorar el empaque
20251008,1003,1,13000001375,9,
20250526,457,2,13000001376,5,Todo perfecto
20240303,746,1,13000001377,9,Podría mejorar el empaque
20240617,150,2,13000001378,9,Volvería a comprar
20240513,1313,1,13000001379,8,Volvería a comprar
20240628,1087,2,13000001380,10,Muy conforme con la calidad
20250522,835,1,13000001381,9,Todo perfecto
20250202,1149,2,13000001382,3,
20240516,587,2,13000001383,9,Entrega rápida y producto excelente
20250218,257,1,13000001384,7,Todo perfecto
20241128,1127,1,13000001385,0,Atención muy buena
20250802,1332,1,13000001386,8,Entrega rápida y producto excelente
20251012,961,1,13000001387,0,Podría mejorar el empaque
20250206,85,2,13000001388,9,
20250920,461,2,13000001389,8,Atención muy buena
20240424,302,2,13000001390,4,Volvería a comprar
20250610,1239,1,13000001391,9,
20250515,633,2,13000001392,10,
20240902,1475,2,13000001393,9,Muy conforme con la calidad
20250815,1377,1,13000001394,9,
20240604,719,1,13000001395,3,Entrega rápida y producto excelente
20241212,390,1,13000001396,7,Muy conforme con la calidad
20250731,541,1,13000001397,3,Podría mejorar el empaque
20240802,1181,1,13000001398,7,Atención muy buena
20250125,1022,1,13000001399,7,Atención muy buena
20241218,485,1,13000001400,7,
20240212,1011,1,13000001401,7,Tardó un poco más de lo esperado
20241227,771,1,13000001402,6,Atención muy buena
20250912,478,2,13000001403,0,Entrega rápida y producto excelente
20240709,529,2,13000001404,5,Volvería a comprar
20240429,73,1,13000001405,10,Muy conforme con la calidad
20250915,615,1,13000001406,5,Atención muy buena
20250422,1048,2,13000001407,5,
20240517,1292,1,13000001408,3,Atención muy buena
20241208,1429,1,13000001409,10,Tardó un poco más de lo esperado
20241101,1353,1,13000001410,9,
20250218,1322,1,13000001411,8,Atención muy buena
20240207,325,1,13000001412,7,Muy conforme con la calidad
20250315,1004,1,13000001413,7,
20250702,509,2,13000001414,9,Tardó un poco más de lo esperado
20241103,1498,1,13000001415,8,Entrega rápida y producto excelente
20250228,166,2,13000001416,4,Tardó un poco más de lo esperado
20250904,971,2,13000001417,8,Podría mejorar el empaque
20250705,1301,2,13000001418,8,
20251007,573,2,13000001419,9,Muy conforme con la calidad
20240803,730,2,13000001420,7,Muy conforme con la calidad
20250311,650,2,13000001421,9,Atención muy buena
20241007,873,1,13000001422,9,Muy conforme con la calidad
20251005,658,2,13000001423,9,Podría mejorar el empaque
20240903,991,2,13000001424,1,Tardó un poco más de lo esperado
20251003,106,2,13000001425,3,
20250908,270,2,13000001426,10,Tardó un poco más de lo esperado
20250316,833,1,13000001427,6,Muy conforme con la calidad
20240823,604,1,13000001428,6,Tardó un poco más de lo esperado
20240913,1051,2,13000001429,7,Tardó un poco más de lo esperado
20251004,212,2,13000001430,10,Tardó un poco más de lo esperado
20240216,1149,1,13000001431,8,Volvería a comprar
20240925,456,2,13000001432,8,Atención muy buena
20250426,859,2,13000001433,7,Todo perfecto
20241210,728,2,13000001434,5,Podría mejorar el empaque
20240714,1062,1,13000001435,9,Volvería a comprar
20240611,995,1,13000001436,7,Podría mejorar el empaque
20250504,1173,1,13000001437,8,Tardó un poco más de lo esperado
20240803,1375,1,13000001438,4,Tardó un poco más de lo esperado
20240603,1073,2,13000001439,3,Volvería a comprar
20250930,767,1,13000001440,7,Tardó un poco más de lo esperado
20250406,969,2,13000001441,8,Volvería a comprar
20250303,466,2,13000001442,10,Todo perfecto
20250307,658,1,13000001443,6,Atención muy buena
20241023,503,2,13000001444,1,Tardó un poco más de lo esperado
20250712,810,2,13000001445,0,Entrega rápida y producto excelente
20240427,1161,2,13000001446,7,Volvería a comprar
20240402,373,2,13000001447,7,Podría mejorar el empaque
20240402,467,1,13000001448,6,Entrega rápida y producto excelente
20241006,165,1,13000001449,8,Todo perfecto
20250629,1212,2,13000001450,7,Atención muy buena
20250301,237,1,13000001451,5,Entrega rápida y producto excelente
20240825,447,2,13000001452,10,Volvería a comprar
20250314,272,1,13000001453,3,Atención muy buena
20250109,690,2,13000001454,7,Podría mejorar el empaque
20240211,254,1,13000001455,7,Todo perfecto
20240820,639,2,13000001456,8,Muy conforme con la calidad
20241114,1257,2,13000001457,10,Entrega rápida y producto excelente
20241029,1322,2,13000001458,7,
20250214,1418,2,13000001459,9,Podría mejorar el empaque
20250908,1163,1,13000001460,5,Todo perfecto
20241203,1237,1,13000001461,7,Podría mejorar el empaque
20241124,1313,1,13000001462,10,Tardó un poco más de lo esperado
20240713,558,2,13000001463,7,Entrega rápida y producto excelente
20250407,806,2,13000001464,8,Tardó un poco más de lo esperado
20240605,362,1,13000001465,9,
20250616,8,1,13000001466,7,
20241122,54,2,13000001467,5,Podría mejorar el empaque
20240330,554,2,13000001468,3,Todo perfecto
20250314,1409,1,13000001469,9,Volvería a comprar
20241005,259,2,13000001470,6,Atención muy buena
20240405,1397,1,13000001471,9,Muy conforme con la calidad
20250522,1378,2,13000001472,10,Entrega rápida y producto excelente
20240924,1170,2,13000001473,8,Entrega rápida y producto excelente
20250829,224,2,13000001474,10,Podría mejorar el empaque
20241030,1127,1,13000001475,7,
20240603,1321,2,13000001476,9,Todo perfecto
20241030,1371,2,13000001477,6,Podría mejorar el empaque
20240716,726,1,13000001478,8,
20241205,874,2,13000001479,4,Entrega rápida y producto excelente
20241119,370,2,13000001480,5,Volvería a comprar
20240402,712,1,13000001481,9,Todo perfecto
20241217,1315,2,13000001482,9,Podría mejorar el empaque
20240413,1494,2,13000001483,6,Muy conforme con la calidad
20240430,578,1,13000001484,8,Muy conforme con la calidad
20250721,380,2,13000001485,8,
20241114,969,1,13000001486,7,Todo perfecto
20240723,233,2,13000001487,7,Muy conforme con la calidad
20240204,1027,2,13000001488,7,Tardó un poco más de lo esperado
20250704,130,1,13000001489,10,Muy conforme con la calidad
20251007,688,1,13000001490,10,Todo perfecto
20241029,415,2,13000001491,7,Entrega rápida y producto excelente
20240908,691,2,13000001492,1,Entrega rápida y producto excelente
20240518,254,1,13000001493,9,Muy conforme con la calidad
20250415,966,1,13000001494,10,Atención muy buena
20250916,516,2,13000001495,9,Tardó un poco más de lo esperado
20240304,40,1,13000001496,6,
20250502,28,2,13000001497,9,
20240212,464,2,13000001498,8,Atención muy buena
20241028,1244,1,13000001499,10,Podría mejorar el empaque
20250408,904,2,13000001500,10,
20250719,371,1,13000001501,8,Entrega rápida y producto excelente
20241214,385,2,13000001502,9,Atención muy buena
20250311,655,1,13000001503,7,Atención muy buena
20240909,973,2,13000001504,10,Atención muy buena
20250314,159,1,13000001505,3,Entrega rápida y producto excelente
20240219,325,2,13000001506,9,Atención muy buena
20240511,908,1,13000001507,7,Todo perfecto
20240512,1022,1,13000001508,10,Muy conforme con la calidad
20240731,410,2,13000001509,10,Tardó un poco más de lo esperado
20240623,743,2,13000001510,8,Todo perfecto
20250422,937,1,13000001511,8,Todo perfecto
20250321,1301,1,13000001512,10,Tardó un poco más de lo esperado
20241019,1313,1,13000001513,5,Volvería a comprar
20250610,1245,2,13000001514,10,Volvería a comprar
20240820,519,1,13000001515,10,Entrega rápida y producto excelente
20250213,832,1,13000001516,0,Atención muy buena
20240430,37,1,13000001517,2,Entrega rápida y producto excelente
20250524,602,2,13000001518,10,
20241226,621,2,13000001519,2,Entrega rápida y producto excelente
20240503,369,2,13000001520,8,Entrega rápida y producto excelente
20241118,890,2,13000001521,7,
20240917,334,1,13000001522,8,Tardó un poco más de lo esperado
20241216,347,1,13000001523,8,Podría mejorar el empaque
20240513,1138,1,13000001524,10,Tardó un poco más de lo esperado
20240514,1271,1,13000001525,8,Todo perfecto
20250916,509,1,13000001526,4,Volvería a comprar
20240217,1409,1,13000001527,7,Entrega rápida y producto excelente
20240410,875,2,13000001528,6,Todo perfecto
20250130,867,2,13000001529,8,Atención muy buena
20241124,111,1,13000001530,5,Todo perfecto
20250326,1486,1,13000001531,8,Muy conforme con la calidad
20250819,1084,2,13000001532,10,Atención muy buena
20250407,780,2,13000001533,8,Podría mejorar el empaque
20241219,1037,1,13000001534,1,Todo perfecto
20240221,592,1,13000001535,5,
20250918,1010,1,13000001536,10,Tardó un poco más de lo esperado
20250512,1292,1,13000001537,3,Entrega rápida y producto excelente
20240309,594,1,13000001538,5,Todo perfecto
20240405,1453,1,13000001539,9,Atención muy buena
20240214,119,1,13000001540,10,Volvería a comprar
20240830,488,2,13000001541,1,
20250405,32,2,13000001542,3,Muy conforme con la calidad
20240414,1340,1,13000001543,3,Todo perfecto
20241121,783,1,13000001544,9,Todo perfecto
20241216,72,2,13000001545,8,Tardó un poco más de lo esperado
20240804,403,2,13000001546,2,Volvería a comprar
20240116,890,2,13000001547,9,Tardó un poco más de lo esperado
20240919,992,2,13000001548,8,Entrega rápida y producto excelente
20241221,538,2,13000001549,6,Podría mejorar el empaque
20240417,262,1,13000001550,9,
20250906,1256,2,13000001551,8,Muy conforme con la calidad
20250327,704,1,13000001552,9,Podría mejorar el empaque
20250402,417,2,13000001553,9,Volvería a comprar
20250626,984,1,13000001554,9,
20250518,768,1,13000001555,7,Podría mejorar el empaque
20250908,615,1,13000001556,9,
20240809,995,1,13000001557,6,Volvería a comprar
20250326,56,2,13000001558,6,
20240809,1440,1,13000001559,7,Tardó un poco más de lo esperado
20250802,832,1,13000001560,8,Todo perfecto
20241210,217,2,13000001561,10,Podría mejorar el empaque
20240822,1323,2,13000001562,9,Volvería a comprar
20250212,803,1,13000001563,8,Atención muy buena
20250108,512,1,13000001564,10,Volvería a comprar
20240903,952,2,13000001565,10,Volvería a comprar
20250213,1433,1,13000001566,10,
20250510,824,2,13000001567,9,Tardó un poco más de lo esperado
20241207,384,1,13000001568,7,Volvería a comprar
20240910,1029,2,13000001569,8,Volvería a comprar
20250228,297,2,13000001570,8,Tardó un poco más de lo esperado
20250504,1101,1,13000001571,6,Todo perfecto
20240410,464,2,13000001572,2,Tardó un poco más de lo esperado
20241101,727,1,13000001573,7,Atención muy buena
20240207,71,1,13000001574,8,Entrega rápida y producto excelente
20240401,520,2,13000001575,8,Tardó un poco más de lo esperado
20250109,930,1,13000001576,9,Podría mejorar el empaque
20250503,447,1,13000001577,8,Entrega rápida y producto excelente
20241121,900,1,13000001578,8,Tardó un poco más de lo esperado
20250411,304,1,13000001579,8,Atención muy buena
20250911,954,2,13000001580,8,Podría mejorar el empaque
20250507,765,1,13000001581,5,Muy conforme con la calidad
20250902,731,1,13000001582,5,Podría mejorar el empaque
20250923,938,1,13000001583,7,
20250728,105,1,13000001584,3,Podría mejorar el empaque
20250825,1346,1,13000001585,7,Atención muy buena
20240730,563,2,13000001586,5,Atención muy buena
20250511,41,1,13000001587,7,Todo perfecto
20240408,947,1,13000001588,7,Volvería a comprar
20240717,1259,2,13000001589,9,Muy conforme con la calidad
20250102,110,1,13000001590,7,Entrega rápida y producto excelente
20240611,375,2,13000001591,6,
20250123,229,1,13000001592,5,Atención muy buena
20240825,425,1,13000001593,8,Todo perfecto
20250203,1452,2,13000001594,9,Muy conforme con la calidad
20250225,366,1,13000001595,10,
20241009,983,2,13000001596,9,Todo perfecto
20241010,1418,2,13000001597,10,Entrega rápida y producto excelente
20250130,943,1,13000001598,10,Tardó un poco más de lo esperado
20250707,1162,1,13000001599,10,Podría mejorar el empaque
20240224,117,2,13000001600,10,Podría mejorar el empaque
20240613,68,1,13000001601,9,
20250808,763,1,13000001602,10,Volvería a comprar
20240123,45,1,13000001603,8,Muy conforme con la calidad
20240515,930,1,13000001604,10,Tardó un poco más de lo esperado
20240318,743,1,13000001605,3,Entrega rápida y producto excelente
20250317,578,2,13000001606,7,Volvería a comprar
20250315,1409,2,13000001607,8,Tardó un poco más de lo esperado
20240828,831,2,13000001608,9,Volvería a comprar
20250404,862,2,13000001609,9,Podría mejorar el empaque
20240305,391,1,13000001610,5,Entrega rápida y producto excelente
20240619,1044,1,13000001611,9,Tardó un poco más de lo esperado
20241004,539,2,13000001612,8,Todo perfecto
20250205,758,2,13000001613,8,Volvería a comprar
20240407,616,2,13000001614,5,Volvería a comprar
20250509,1281,1,13000001615,8,Atención muy buena
20250710,1029,2,13000001616,9,Todo perfecto
20250917,160,1,13000001617,10,Muy conforme con la calidad
20241127,1004,2,13000001618,9,Muy conforme con la calidad
20241103,522,2,13000001619,9,Atención muy buena
20250702,474,1,13000001620,8,Todo perfecto
20240729,809,2,13000001621,3,Tardó un poco más de lo esperado
20250127,1000,2,13000001622,6,
20240804,657,1,13000001623,10,Volvería a comprar
20250328,1183,1,13000001624,8,Todo perfecto
20250922,549,2,13000001625,9,Entrega rápida y producto excelente
20240211,1483,1,13000001626,10,Tardó un poco más de lo esperado
20240605,958,1,13000001627,8,Tardó un poco más de lo esperado
20240706,13,2,13000001628,10,Entrega rápida y producto excelente
20250822,810,1,13000001629,10,Tardó un poco más de lo esperado
20240717,1336,1,13000001630,5,Volvería a comprar
20240411,672,1,13000001631,5,Todo perfecto
20240716,445,1,13000001632,8,Podría mejorar el empaque
20250531,1127,2,13000001633,6,Podría mejorar el empaque
20241007,604,1,13000001634,8,Entrega rápida y producto excelente
20250112,433,1,13000001635,7,Entrega rápida y producto excelente
20251003,1234,1,13000001636,5,Todo perfecto
20240615,70,1,13000001637,6,Todo perfecto
20250824,540,1,13000001638,9,Todo perfecto
20250224,606,1,13000001639,6,Atención muy buena
20250303,1351,2,13000001640,9,
20250106,714,1,13000001641,10,Muy conforme con la calidad
20241124,1011,2,13000001642,7,Entrega rápida y producto excelente
20250409,349,2,13000001643,10,
20240210,422,2,13000001644,9,Todo perfecto
20240327,972,2,13000001645,8,Muy conforme con la calidad
20240901,1008,2,13000001646,8,Atención muy buena
20241125,14,1,13000001647,2,Muy conforme con la calidad
20240620,1124,1,13000001648,7,Atención muy buena
20241117,976,2,13000001649,9,Entrega rápida y producto excelente
20250221,1434,1,13000001650,8,Podría mejorar el empaque
20240904,1388,2,13000001651,7,Entrega rápida y producto excelente
20250519,1326,2,13000001652,9,Volvería a comprar
20250814,1296,1,13000001653,8,Todo perfecto
20250906,1414,1,13000001654,7,Muy conforme con la calidad
20240312,751,2,13000001655,7,Todo perfecto
20241013,825,2,13000001656,10,Entrega rápida y producto excelente
20241225,1199,2,13000001657,8,Entrega rápida y producto excelente
20240921,955,1,13000001658,7,Podría mejorar el empaque
20240829,433,2,13000001659,7,Volvería a comprar
20240301,1431,1,13000001660,5,Muy conforme con la calidad
20251004,1274,1,13000001661,6,Podría mejorar el empaque
20240114,1323,1,13000001662,2,Todo perfecto
20240513,712,1,13000001663,3,Todo perfecto
20241005,62,1,13000001664,10,Atención muy buena
